"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR28323378","SRR14766402","SRR14272156","SRR2994392","SRR10037224","SRR15146530","SRR28323368","SRR5883578","SRR15096242","SRR14766400","SRR14766442","SRR10257879","NDSU18","SRR28412156","SRR3000892"
"cho","","Excinuclease cho",581,581,1,1,5337,NA,NA,"",881,908,881,"KHLHGNPO_03354","IEMKGCAE_01874","HKKILDPC_03260","FBFFAOJI_03376","EDINNCHB_01094","MNLBAKIA_03211","FCMCIBEK_00561","DGJMLPEB_02337","PKPKCGOC_00561","NBOJOKHD_03940","GBDLBGEF_00290","OBCHFKCE_01370","IELCNDCB_02717","HIAOCFAH_00184","FDCFMIMA_02776"
"astE","","Succinylglutamate desuccinylase",581,581,1,1,5340,NA,NA,"",326,968,966,"KHLHGNPO_03357","IEMKGCAE_01877","HKKILDPC_03263","FBFFAOJI_03379","EDINNCHB_01097","MNLBAKIA_03214","FCMCIBEK_00564","DGJMLPEB_02334","PKPKCGOC_00564","NBOJOKHD_03937","GBDLBGEF_00287","OBCHFKCE_01367","IELCNDCB_02714","HIAOCFAH_00181","FDCFMIMA_02773"
"astB","","N-succinylarginine dihydrolase",581,581,1,1,5341,NA,NA,"",275,1343,1339,"KHLHGNPO_03358","IEMKGCAE_01878","HKKILDPC_03264","FBFFAOJI_03380","EDINNCHB_01098","MNLBAKIA_03215","FCMCIBEK_00565","DGJMLPEB_02333","PKPKCGOC_00565","NBOJOKHD_03936","GBDLBGEF_00286","OBCHFKCE_01366","IELCNDCB_02713","HIAOCFAH_00180","FDCFMIMA_02772"
"astC","","Succinylornithine transaminase",581,581,1,1,5344,NA,NA,"",1178,1226,1225,"KHLHGNPO_03361","IEMKGCAE_01881","HKKILDPC_03267","FBFFAOJI_03383","EDINNCHB_01101","MNLBAKIA_03218","FCMCIBEK_00568","DGJMLPEB_02330","PKPKCGOC_00568","NBOJOKHD_03933","GBDLBGEF_00283","OBCHFKCE_01363","IELCNDCB_02710","HIAOCFAH_00177","FDCFMIMA_02769"
"xthA","","Exodeoxyribonuclease III",581,581,1,1,5345,NA,NA,"",806,878,806,"KHLHGNPO_03362","IEMKGCAE_01882","HKKILDPC_03268","FBFFAOJI_03384","EDINNCHB_01102","MNLBAKIA_03219","FCMCIBEK_00569","DGJMLPEB_02329","PKPKCGOC_00569","NBOJOKHD_03932","GBDLBGEF_00282","OBCHFKCE_01362","IELCNDCB_02709","HIAOCFAH_00176","FDCFMIMA_02768"
"gdhA_2","","NADP-specific glutamate dehydrogenase",581,581,1,1,5348,NA,NA,"",1250,1343,1342,"KHLHGNPO_03365","IEMKGCAE_01885","HKKILDPC_03271","FBFFAOJI_03387","EDINNCHB_01105","MNLBAKIA_03222","FCMCIBEK_00572","DGJMLPEB_02326","PKPKCGOC_00572","NBOJOKHD_03929","GBDLBGEF_00279","OBCHFKCE_01359","IELCNDCB_02706","HIAOCFAH_00173","FDCFMIMA_02765"
"ydjE_2","","Inner membrane metabolite transport protein YdjE",581,581,1,1,5356,NA,NA,"",581,1358,1356,"KHLHGNPO_03372","IEMKGCAE_01892","HKKILDPC_03278","FBFFAOJI_03394","EDINNCHB_01112","MNLBAKIA_03229","FCMCIBEK_00579","DGJMLPEB_02319","PKPKCGOC_00579","NBOJOKHD_03922","GBDLBGEF_00272","OBCHFKCE_01352","IELCNDCB_02699","HIAOCFAH_00166","FDCFMIMA_02758"
"mipA","","MltA-interacting protein",581,581,1,1,5370,NA,NA,"",647,746,745,"KHLHGNPO_03386","IEMKGCAE_01906","HKKILDPC_03292","FBFFAOJI_03408","EDINNCHB_01126","MNLBAKIA_03243","FCMCIBEK_00593","DGJMLPEB_02305","PKPKCGOC_00593","NBOJOKHD_03908","GBDLBGEF_00258","OBCHFKCE_01338","IELCNDCB_02685","HIAOCFAH_00152","FDCFMIMA_02744"
"group_1242","","hypothetical protein",581,581,1,1,5400,NA,NA,"",1586,1634,1593,"KHLHGNPO_03416","IEMKGCAE_01936","HKKILDPC_03322","FBFFAOJI_03438","EDINNCHB_01156","MNLBAKIA_03273","FCMCIBEK_00623","DGJMLPEB_02275","PKPKCGOC_00623","NBOJOKHD_03878","GBDLBGEF_00228","OBCHFKCE_04260","IELCNDCB_02655","HIAOCFAH_00122","FDCFMIMA_02714"
"yodB","","Cytochrome b561 ",581,581,1,1,5402,NA,NA,"",407,530,529,"KHLHGNPO_03418","IEMKGCAE_01938","HKKILDPC_03324","FBFFAOJI_03440","EDINNCHB_01158","MNLBAKIA_03275","FCMCIBEK_00625","DGJMLPEB_02273","PKPKCGOC_00625","NBOJOKHD_03876","GBDLBGEF_00226","OBCHFKCE_04258","IELCNDCB_02653","HIAOCFAH_00120","FDCFMIMA_02712"
"ydcV_2","","Inner membrane ABC transporter permease protein YdcV",581,581,1,1,5433,NA,NA,"",404,779,778,"KHLHGNPO_03447","IEMKGCAE_01967","HKKILDPC_03353","FBFFAOJI_03469","EDINNCHB_01187","MNLBAKIA_03304","FCMCIBEK_00654","DGJMLPEB_02244","PKPKCGOC_00654","NBOJOKHD_03761","GBDLBGEF_01507","OBCHFKCE_02960","IELCNDCB_02624","HIAOCFAH_00091","FDCFMIMA_02683"
"ndh","","NADH dehydrogenase",581,581,1,1,5445,NA,NA,"",1247,1304,1303,"KHLHGNPO_03459","IEMKGCAE_01979","HKKILDPC_03365","FBFFAOJI_03481","EDINNCHB_01199","MNLBAKIA_03316","FCMCIBEK_00666","DGJMLPEB_02232","PKPKCGOC_00666","NBOJOKHD_03749","GBDLBGEF_01519","OBCHFKCE_02972","IELCNDCB_02612","HIAOCFAH_00079","FDCFMIMA_02671"
"plsX","","Phosphate acyltransferase",581,581,1,1,5465,NA,NA,"",839,1049,1048,"KHLHGNPO_03478","IEMKGCAE_01998","HKKILDPC_03384","FBFFAOJI_03500","EDINNCHB_01218","MNLBAKIA_03335","FCMCIBEK_00685","DGJMLPEB_02213","PKPKCGOC_00685","NBOJOKHD_03730","GBDLBGEF_01538","OBCHFKCE_02991","IELCNDCB_02593","HIAOCFAH_00060","FDCFMIMA_02652"
"yceB","","putative lipoprotein YceB",581,581,1,1,5495,NA,NA,"",560,626,560,"KHLHGNPO_03507","IEMKGCAE_02027","HKKILDPC_03413","FBFFAOJI_03529","EDINNCHB_01247","MNLBAKIA_03364","FCMCIBEK_00714","DGJMLPEB_02184","PKPKCGOC_00714","NBOJOKHD_03701","GBDLBGEF_01567","OBCHFKCE_03020","IELCNDCB_02564","HIAOCFAH_00031","FDCFMIMA_02623"
"yceJ","","Cytochrome b561 ",581,581,1,1,5501,NA,NA,"",539,572,571,"KHLHGNPO_03513","IEMKGCAE_02033","HKKILDPC_03419","FBFFAOJI_03535","EDINNCHB_01253","MNLBAKIA_03370","FCMCIBEK_00720","DGJMLPEB_02178","PKPKCGOC_00720","NBOJOKHD_03695","GBDLBGEF_01573","OBCHFKCE_03026","IELCNDCB_02558","HIAOCFAH_00025","FDCFMIMA_02617"
"group_1253","","hypothetical protein",581,581,1,1,5503,NA,NA,"",290,1052,1050,"KHLHGNPO_03515","IEMKGCAE_02035","HKKILDPC_03421","FBFFAOJI_03537","EDINNCHB_01255","MNLBAKIA_03372","FCMCIBEK_00722","DGJMLPEB_02176","PKPKCGOC_00722","NBOJOKHD_03693","GBDLBGEF_01575","OBCHFKCE_03028","IELCNDCB_02556","HIAOCFAH_00023","FDCFMIMA_02615"
"ycdZ","","Inner membrane protein YcdZ",581,581,1,1,5524,NA,NA,"",494,512,509,"KHLHGNPO_03533","IEMKGCAE_02053","HKKILDPC_03439","FBFFAOJI_03555","EDINNCHB_01273","MNLBAKIA_03390","FCMCIBEK_00740","DGJMLPEB_02158","PKPKCGOC_00740","NBOJOKHD_03675","GBDLBGEF_04531","OBCHFKCE_03046","IELCNDCB_02538","HIAOCFAH_00005","FDCFMIMA_02597"
"grpE","","Protein GrpE",581,581,1,1,3026,NA,NA,"",590,782,781,"KHLHGNPO_01583","IEMKGCAE_00020","HKKILDPC_00649","FBFFAOJI_01151","EDINNCHB_01929","MNLBAKIA_00020","FCMCIBEK_04458","DGJMLPEB_00547","PKPKCGOC_00771","NBOJOKHD_00649","GBDLBGEF_04194","OBCHFKCE_00906","IELCNDCB_03078","HIAOCFAH_00761","FDCFMIMA_00649"
"recN","","DNA repair protein RecN",581,581,1,1,3028,NA,NA,"",1592,1661,1660,"KHLHGNPO_01585","IEMKGCAE_00022","HKKILDPC_00647","FBFFAOJI_01153","EDINNCHB_01927","MNLBAKIA_00022","FCMCIBEK_04460","DGJMLPEB_00545","PKPKCGOC_00773","NBOJOKHD_00647","GBDLBGEF_04196","OBCHFKCE_00908","IELCNDCB_03076","HIAOCFAH_00763","FDCFMIMA_00647"
"group_1259","","hypothetical protein",581,581,1,1,3057,NA,NA,"",497,578,577,"KHLHGNPO_01607","IEMKGCAE_00044","HKKILDPC_00625","FBFFAOJI_01175","EDINNCHB_01905","MNLBAKIA_00044","FCMCIBEK_01369","DGJMLPEB_00523","PKPKCGOC_00795","NBOJOKHD_00625","GBDLBGEF_02026","OBCHFKCE_00930","IELCNDCB_03054","HIAOCFAH_00785","FDCFMIMA_00625"
"group_1260","","hypothetical protein",581,581,1,1,3070,NA,NA,"",896,1058,1057,"KHLHGNPO_01618","IEMKGCAE_00055","HKKILDPC_00614","FBFFAOJI_01186","EDINNCHB_01894","MNLBAKIA_00055","FCMCIBEK_01358","DGJMLPEB_00512","PKPKCGOC_00806","NBOJOKHD_00614","GBDLBGEF_02037","OBCHFKCE_00941","IELCNDCB_03043","HIAOCFAH_00796","FDCFMIMA_00614"
"group_1261","","hypothetical protein",581,581,1,1,3072,NA,NA,"",311,1766,1763,"KHLHGNPO_01620","IEMKGCAE_00057","HKKILDPC_00612","FBFFAOJI_01188","EDINNCHB_01892","MNLBAKIA_00057","FCMCIBEK_01356","DGJMLPEB_00510","PKPKCGOC_00808","NBOJOKHD_00612","GBDLBGEF_02039","OBCHFKCE_00943","IELCNDCB_03041","HIAOCFAH_00798","FDCFMIMA_00612"
"xerC_1","","Tyrosine recombinase XerC",581,581,1,1,3091,NA,NA,"",899,1025,1024,"KHLHGNPO_01637","IEMKGCAE_00074","HKKILDPC_00595","FBFFAOJI_01205","EDINNCHB_01875","MNLBAKIA_00074","FCMCIBEK_01339","DGJMLPEB_00493","PKPKCGOC_00825","NBOJOKHD_00595","GBDLBGEF_02056","OBCHFKCE_00960","IELCNDCB_03024","HIAOCFAH_00815","FDCFMIMA_00595"
"group_1267","","hypothetical protein",581,581,1,1,3107,NA,NA,"",797,896,895,"KHLHGNPO_01651","IEMKGCAE_00088","HKKILDPC_00581","FBFFAOJI_01219","EDINNCHB_01861","MNLBAKIA_00088","FCMCIBEK_01325","DGJMLPEB_00479","PKPKCGOC_00839","NBOJOKHD_00581","GBDLBGEF_02070","OBCHFKCE_00974","IELCNDCB_03010","HIAOCFAH_00829","FDCFMIMA_00581"
"hoxN","","High-affinity nickel transport protein",581,581,1,1,3109,NA,NA,"",710,1013,1011,"KHLHGNPO_01653","IEMKGCAE_00090","HKKILDPC_00579","FBFFAOJI_01221","EDINNCHB_01859","MNLBAKIA_00090","FCMCIBEK_01323","DGJMLPEB_00477","PKPKCGOC_00841","NBOJOKHD_00579","GBDLBGEF_02072","OBCHFKCE_00976","IELCNDCB_03008","HIAOCFAH_00831","FDCFMIMA_00579"
"tctD","","Transcriptional regulatory protein tctD",581,581,1,1,3111,NA,NA,"",665,674,673,"KHLHGNPO_01655","IEMKGCAE_00092","HKKILDPC_00577","FBFFAOJI_01223","EDINNCHB_01857","MNLBAKIA_00092","FCMCIBEK_01321","DGJMLPEB_00475","PKPKCGOC_00843","NBOJOKHD_00577","GBDLBGEF_02074","OBCHFKCE_00978","IELCNDCB_03006","HIAOCFAH_00833","FDCFMIMA_00577"
"glaR","","HTH-type transcriptional repressor GlaR",581,581,1,1,3125,NA,NA,"",470,677,676,"KHLHGNPO_01666","IEMKGCAE_00103","HKKILDPC_00566","FBFFAOJI_01234","EDINNCHB_01846","MNLBAKIA_00103","FCMCIBEK_01310","DGJMLPEB_00464","PKPKCGOC_00854","NBOJOKHD_00566","GBDLBGEF_02085","OBCHFKCE_00989","IELCNDCB_02995","HIAOCFAH_00844","FDCFMIMA_00566"
"ygaV","","putative HTH-type transcriptional regulator YgaV",581,581,1,1,3128,NA,NA,"",206,299,298,"KHLHGNPO_01669","IEMKGCAE_00106","HKKILDPC_00563","FBFFAOJI_01237","EDINNCHB_01843","MNLBAKIA_00106","FCMCIBEK_01307","DGJMLPEB_00461","PKPKCGOC_00857","NBOJOKHD_00563","GBDLBGEF_02088","OBCHFKCE_00992","IELCNDCB_02992","HIAOCFAH_00847","FDCFMIMA_00563"
"group_1272","","hypothetical protein",581,581,1,1,3133,NA,NA,"",350,371,350,"KHLHGNPO_01674","IEMKGCAE_00111","HKKILDPC_00558","FBFFAOJI_01242","EDINNCHB_01838","MNLBAKIA_00111","FCMCIBEK_01302","DGJMLPEB_00456","PKPKCGOC_00862","NBOJOKHD_00558","GBDLBGEF_02093","OBCHFKCE_00997","IELCNDCB_02987","HIAOCFAH_00852","FDCFMIMA_00558"
"ygaM","","putative protein YgaM",581,581,1,1,3134,NA,NA,"",260,326,325,"KHLHGNPO_01675","IEMKGCAE_00112","HKKILDPC_00557","FBFFAOJI_01243","EDINNCHB_01837","MNLBAKIA_00112","FCMCIBEK_01301","DGJMLPEB_00455","PKPKCGOC_00863","NBOJOKHD_00557","GBDLBGEF_02094","OBCHFKCE_00998","IELCNDCB_02986","HIAOCFAH_00853","FDCFMIMA_00557"
"gabR_1","","HTH-type transcriptional regulatory protein GabR",581,581,1,1,3135,NA,NA,"",479,1334,1332,"KHLHGNPO_01676","IEMKGCAE_00113","HKKILDPC_00556","FBFFAOJI_01244","EDINNCHB_01836","MNLBAKIA_00113","FCMCIBEK_01300","DGJMLPEB_00454","PKPKCGOC_00864","NBOJOKHD_00556","GBDLBGEF_02095","OBCHFKCE_00999","IELCNDCB_02985","HIAOCFAH_00854","FDCFMIMA_00556"
"group_1275","","hypothetical protein",581,581,1,1,3136,NA,NA,"",275,431,430,"KHLHGNPO_01677","IEMKGCAE_00114","HKKILDPC_00555","FBFFAOJI_01245","EDINNCHB_01835","MNLBAKIA_00114","FCMCIBEK_01299","DGJMLPEB_00453","PKPKCGOC_00865","NBOJOKHD_00555","GBDLBGEF_02096","OBCHFKCE_01000","IELCNDCB_02984","HIAOCFAH_00855","FDCFMIMA_00555"
"nrdE","","Ribonucleoside-diphosphate reductase 2 subunit alpha",581,581,1,1,3139,NA,NA,"",1622,2117,2116,"KHLHGNPO_01680","IEMKGCAE_00117","HKKILDPC_00552","FBFFAOJI_01248","EDINNCHB_01832","MNLBAKIA_00117","FCMCIBEK_01296","DGJMLPEB_00450","PKPKCGOC_00868","NBOJOKHD_00552","GBDLBGEF_02099","OBCHFKCE_01003","IELCNDCB_02981","HIAOCFAH_00858","FDCFMIMA_00552"
"proV","","Glycine betaine/proline betaine transport system ATP-binding protein ProV",581,581,1,1,3141,NA,NA,"",1094,1202,1201,"KHLHGNPO_01682","IEMKGCAE_00119","HKKILDPC_00550","FBFFAOJI_01250","EDINNCHB_01830","MNLBAKIA_00119","FCMCIBEK_01294","DGJMLPEB_00448","PKPKCGOC_00870","NBOJOKHD_00550","GBDLBGEF_02101","OBCHFKCE_01005","IELCNDCB_02979","HIAOCFAH_00860","FDCFMIMA_00550"
"group_1278","","hypothetical protein",581,581,1,1,3148,NA,NA,"",491,1370,1368,"KHLHGNPO_01689","IEMKGCAE_00126","HKKILDPC_00543","FBFFAOJI_01257","EDINNCHB_01823","MNLBAKIA_00126","FCMCIBEK_01287","DGJMLPEB_00441","PKPKCGOC_00877","NBOJOKHD_00543","GBDLBGEF_02108","OBCHFKCE_01012","IELCNDCB_02972","HIAOCFAH_00867","FDCFMIMA_00543"
"yqaB","","Fructose-1-phosphate phosphatase YqaB",581,581,1,1,3152,NA,NA,"",554,566,565,"KHLHGNPO_01693","IEMKGCAE_00130","HKKILDPC_00539","FBFFAOJI_01261","EDINNCHB_01819","MNLBAKIA_00130","FCMCIBEK_01283","DGJMLPEB_00437","PKPKCGOC_00881","NBOJOKHD_00539","GBDLBGEF_00842","OBCHFKCE_01016","IELCNDCB_02968","HIAOCFAH_00871","FDCFMIMA_00539"
"cysC","","Adenylyl-sulfate kinase",581,581,1,1,2982,NA,NA,"",422,605,604,"KHLHGNPO_01805","IEMKGCAE_00244","HKKILDPC_00427","FBFFAOJI_01373","EDINNCHB_01707","MNLBAKIA_00242","FCMCIBEK_01171","DGJMLPEB_00325","PKPKCGOC_00993","NBOJOKHD_00426","GBDLBGEF_00730","OBCHFKCE_01128","IELCNDCB_02856","HIAOCFAH_00983","FDCFMIMA_00427"
"group_1294","","hypothetical protein",581,581,1,1,2969,NA,NA,"",191,356,355,"KHLHGNPO_01816","IEMKGCAE_00255","HKKILDPC_00416","FBFFAOJI_01384","EDINNCHB_01696","MNLBAKIA_00253","FCMCIBEK_01160","DGJMLPEB_00314","PKPKCGOC_01004","NBOJOKHD_00415","GBDLBGEF_00719","OBCHFKCE_01139","IELCNDCB_02845","HIAOCFAH_00994","FDCFMIMA_00416"
"queD","","6-carboxy-5,6,7,8-tetrahydropterin synthase",581,581,1,1,2963,NA,NA,"",260,362,361,"KHLHGNPO_01822","IEMKGCAE_00261","HKKILDPC_00410","FBFFAOJI_01390","EDINNCHB_01690","MNLBAKIA_00259","FCMCIBEK_01154","DGJMLPEB_00308","PKPKCGOC_01010","NBOJOKHD_00409","GBDLBGEF_00713","OBCHFKCE_01145","IELCNDCB_02839","HIAOCFAH_01000","FDCFMIMA_00410"
"yfcS_1","","putative fimbrial chaperone YfcS",581,581,1,1,2955,NA,NA,"",329,773,772,"KHLHGNPO_01830","IEMKGCAE_00269","HKKILDPC_00402","FBFFAOJI_01398","EDINNCHB_01682","MNLBAKIA_00267","FCMCIBEK_01146","DGJMLPEB_00300","PKPKCGOC_01018","NBOJOKHD_00401","GBDLBGEF_01669","OBCHFKCE_01153","IELCNDCB_02831","HIAOCFAH_01008","FDCFMIMA_00402"
"garK_2","","Glycerate 2-kinase",581,581,1,1,2947,NA,NA,"",806,1142,1140,"KHLHGNPO_01838","IEMKGCAE_00277","HKKILDPC_00394","FBFFAOJI_01406","EDINNCHB_01674","MNLBAKIA_00275","FCMCIBEK_01138","DGJMLPEB_00292","PKPKCGOC_01026","NBOJOKHD_00393","GBDLBGEF_01661","OBCHFKCE_01161","IELCNDCB_02823","HIAOCFAH_01016","FDCFMIMA_00394"
"gudD","","Glucarate dehydratase",581,581,1,1,2946,NA,NA,"",386,1340,1336,"KHLHGNPO_01839","IEMKGCAE_00278","HKKILDPC_00393","FBFFAOJI_01407","EDINNCHB_01673","MNLBAKIA_00276","FCMCIBEK_01137","DGJMLPEB_00291","PKPKCGOC_01027","NBOJOKHD_00392","GBDLBGEF_01660","OBCHFKCE_01162","IELCNDCB_02822","HIAOCFAH_01017","FDCFMIMA_00393"
"fucI","","L-fucose isomerase",581,581,1,1,2930,NA,NA,"",1718,1775,1774,"KHLHGNPO_01855","IEMKGCAE_00294","HKKILDPC_00377","FBFFAOJI_01423","EDINNCHB_01657","MNLBAKIA_00292","FCMCIBEK_01121","DGJMLPEB_00275","PKPKCGOC_01043","NBOJOKHD_00376","GBDLBGEF_01644","OBCHFKCE_01178","IELCNDCB_01888","HIAOCFAH_01033","FDCFMIMA_00377"
"csdA","","Cysteine desulfurase CsdA",581,581,1,1,2921,NA,NA,"",1205,1301,1205,"KHLHGNPO_01864","IEMKGCAE_00303","HKKILDPC_00368","FBFFAOJI_01432","EDINNCHB_01648","MNLBAKIA_00302","FCMCIBEK_01112","DGJMLPEB_00266","PKPKCGOC_01052","NBOJOKHD_00367","GBDLBGEF_01635","OBCHFKCE_01187","IELCNDCB_01898","HIAOCFAH_01042","FDCFMIMA_00368"
"csdE","","Sulfur acceptor protein CsdE",581,581,1,1,2920,NA,NA,"",335,443,442,"KHLHGNPO_01865","IEMKGCAE_00304","HKKILDPC_00367","FBFFAOJI_01433","EDINNCHB_01647","MNLBAKIA_00303","FCMCIBEK_01111","DGJMLPEB_00265","PKPKCGOC_01053","NBOJOKHD_00366","GBDLBGEF_01634","OBCHFKCE_01188","IELCNDCB_01899","HIAOCFAH_01043","FDCFMIMA_00367"
"amiC","","N-acetylmuramoyl-L-alanine amidase AmiC",581,581,1,1,2916,NA,NA,"",1139,1253,1252,"KHLHGNPO_01871","IEMKGCAE_00310","HKKILDPC_00361","FBFFAOJI_01439","EDINNCHB_01641","MNLBAKIA_00309","FCMCIBEK_01105","DGJMLPEB_00259","PKPKCGOC_01059","NBOJOKHD_00360","GBDLBGEF_01628","OBCHFKCE_01194","IELCNDCB_01905","HIAOCFAH_01049","FDCFMIMA_00361"
"ptsP","","Phosphoenolpyruvate-dependent phosphotransferase system",581,581,1,1,2904,NA,NA,"",2228,2246,2245,"KHLHGNPO_01883","IEMKGCAE_00322","HKKILDPC_00349","FBFFAOJI_01451","EDINNCHB_01629","MNLBAKIA_00321","FCMCIBEK_01093","DGJMLPEB_00247","PKPKCGOC_01071","NBOJOKHD_00348","GBDLBGEF_01616","OBCHFKCE_01206","IELCNDCB_01917","HIAOCFAH_01061","FDCFMIMA_00349"
"allS_1","","HTH-type transcriptional activator AllS",581,581,1,1,2887,NA,NA,"",617,863,862,"KHLHGNPO_01900","IEMKGCAE_00339","HKKILDPC_00332","FBFFAOJI_01468","EDINNCHB_01612","MNLBAKIA_00338","FCMCIBEK_01076","DGJMLPEB_00230","PKPKCGOC_01088","NBOJOKHD_00331","GBDLBGEF_01599","OBCHFKCE_01223","IELCNDCB_01934","HIAOCFAH_01078","FDCFMIMA_00332"
"yqeG","","Inner membrane transport protein YqeG",581,581,1,1,2885,NA,NA,"",497,1229,1227,"KHLHGNPO_01902","IEMKGCAE_00341","HKKILDPC_00330","FBFFAOJI_01470","EDINNCHB_01610","MNLBAKIA_00340","FCMCIBEK_01074","DGJMLPEB_00228","PKPKCGOC_01090","NBOJOKHD_00329","GBDLBGEF_01597","OBCHFKCE_01225","IELCNDCB_01936","HIAOCFAH_01080","FDCFMIMA_00330"
"group_1319","","hypothetical protein",581,581,1,1,2741,NA,NA,"",137,140,137,"KHLHGNPO_02093","IEMKGCAE_00481","HKKILDPC_00190","FBFFAOJI_01991","EDINNCHB_01470","MNLBAKIA_00480","FCMCIBEK_00934","DGJMLPEB_00088","PKPKCGOC_01230","NBOJOKHD_00189","GBDLBGEF_01827","OBCHFKCE_04614","IELCNDCB_02076","HIAOCFAH_01220","FDCFMIMA_00190"
"metC","","Cystathionine beta-lyase MetC",581,581,1,1,2740,NA,NA,"",1019,1187,1186,"KHLHGNPO_02092","IEMKGCAE_00482","HKKILDPC_00189","FBFFAOJI_01990","EDINNCHB_01469","MNLBAKIA_00481","FCMCIBEK_00933","DGJMLPEB_00087","PKPKCGOC_01231","NBOJOKHD_00188","GBDLBGEF_01826","OBCHFKCE_04613","IELCNDCB_02077","HIAOCFAH_01221","FDCFMIMA_00189"
"rhaS_2","","HTH-type transcriptional activator RhaS",581,581,1,1,2738,NA,NA,"",662,917,916,"KHLHGNPO_02090","IEMKGCAE_00484","HKKILDPC_00187","FBFFAOJI_01988","EDINNCHB_01467","MNLBAKIA_00483","FCMCIBEK_00931","DGJMLPEB_00085","PKPKCGOC_01233","NBOJOKHD_00186","GBDLBGEF_01824","OBCHFKCE_04611","IELCNDCB_02079","HIAOCFAH_01223","FDCFMIMA_00187"
"group_1323","","Solute-binding protein",581,581,1,1,2731,NA,NA,"",485,983,982,"KHLHGNPO_02083","IEMKGCAE_00491","HKKILDPC_00180","FBFFAOJI_01981","EDINNCHB_01460","MNLBAKIA_00490","FCMCIBEK_00924","DGJMLPEB_00078","PKPKCGOC_01240","NBOJOKHD_00179","GBDLBGEF_01817","OBCHFKCE_03885","IELCNDCB_02086","HIAOCFAH_01230","FDCFMIMA_00180"
"group_1324","rhaS_2","HTH-type transcriptional activator RhaS",581,581,1,1,2722,NA,NA,"",467,866,865,"KHLHGNPO_02077","IEMKGCAE_00497","HKKILDPC_00174","FBFFAOJI_01975","EDINNCHB_01454","MNLBAKIA_00496","FCMCIBEK_00918","DGJMLPEB_00072","PKPKCGOC_01246","NBOJOKHD_00173","GBDLBGEF_01811","OBCHFKCE_03879","IELCNDCB_02092","HIAOCFAH_01236","FDCFMIMA_00174"
"group_1325","","hypothetical protein",581,581,1,1,2715,NA,NA,"",419,581,580,"KHLHGNPO_02070","IEMKGCAE_00504","HKKILDPC_00167","FBFFAOJI_01968","EDINNCHB_01447","MNLBAKIA_00503","FCMCIBEK_00911","DGJMLPEB_00065","PKPKCGOC_01253","NBOJOKHD_00166","GBDLBGEF_01804","OBCHFKCE_03872","IELCNDCB_02099","HIAOCFAH_01243","FDCFMIMA_00167"
"cpdA","","3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA",581,581,1,1,2714,NA,NA,"",827,947,827,"KHLHGNPO_02069","IEMKGCAE_00505","HKKILDPC_00166","FBFFAOJI_01967","EDINNCHB_01446","MNLBAKIA_00504","FCMCIBEK_00910","DGJMLPEB_00064","PKPKCGOC_01254","NBOJOKHD_00165","GBDLBGEF_01803","OBCHFKCE_03871","IELCNDCB_02100","HIAOCFAH_01244","FDCFMIMA_00166"
"assT_1","","Arylsulfate sulfotransferase AssT",581,581,1,1,2705,NA,NA,"",1631,1796,1783,"KHLHGNPO_02060","IEMKGCAE_00514","HKKILDPC_00157","FBFFAOJI_01958","EDINNCHB_01437","MNLBAKIA_00513","FCMCIBEK_00901","DGJMLPEB_00055","PKPKCGOC_01263","NBOJOKHD_00156","GBDLBGEF_01794","OBCHFKCE_03862","IELCNDCB_02109","HIAOCFAH_01253","FDCFMIMA_00157"
"rpoD","","RNA polymerase sigma factor RpoD",581,581,1,1,2686,NA,NA,"",1370,1982,1980,"KHLHGNPO_02041","IEMKGCAE_00533","HKKILDPC_00138","FBFFAOJI_01939","EDINNCHB_01418","MNLBAKIA_00532","FCMCIBEK_00882","DGJMLPEB_00036","PKPKCGOC_01282","NBOJOKHD_00137","GBDLBGEF_01775","OBCHFKCE_03843","IELCNDCB_02128","HIAOCFAH_01272","FDCFMIMA_00138"
"yqjH","","NADPH-dependent ferric-chelate reductase",581,581,1,1,2684,NA,NA,"",419,767,765,"KHLHGNPO_02038","IEMKGCAE_00536","HKKILDPC_00135","FBFFAOJI_01936","EDINNCHB_01415","MNLBAKIA_00535","FCMCIBEK_00879","DGJMLPEB_00033","PKPKCGOC_01285","NBOJOKHD_00134","GBDLBGEF_01772","OBCHFKCE_03840","IELCNDCB_02131","HIAOCFAH_01275","FDCFMIMA_00135"
"yqjI","","Transcriptional regulator YqjI",581,581,1,1,2683,NA,NA,"",602,644,643,"KHLHGNPO_02037","IEMKGCAE_00537","HKKILDPC_00134","FBFFAOJI_01935","EDINNCHB_01414","MNLBAKIA_00536","FCMCIBEK_00878","DGJMLPEB_00032","PKPKCGOC_01286","NBOJOKHD_00133","GBDLBGEF_03859","OBCHFKCE_03839","IELCNDCB_02132","HIAOCFAH_01276","FDCFMIMA_00134"
