"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR10084895","SRR6475644","SRR10298208","SRR9694200","SRR14766409","SRR2102508","SRR5904974","SRR7011962","NDSU4","SRR15146548","SRR14766432","SRR2077395","SRR14766337","SRR5883586","SRR1578511"
"cho","","Excinuclease cho",581,581,1,1,5337,NA,NA,"",881,908,881,"AIHABEGN_03291","JMHMHBON_00187","MOBEGOEH_03206","GDOIKAKM_03715","MPAHEGDA_00604","PEGBKDIG_01188","EDAOGEGO_02106","KOJFNNPD_02877","MLOHFGPA_01243","EGKOAKEK_00561","MHLDJHJA_01575","CKEGPAKG_00523","FHGKKJNF_01004","PKILBCIH_02105","EJOKNHIB_00557"
"astE","","Succinylglutamate desuccinylase",581,581,1,1,5340,NA,NA,"",326,968,966,"AIHABEGN_03288","JMHMHBON_00184","MOBEGOEH_03203","GDOIKAKM_03712","MPAHEGDA_00607","PEGBKDIG_01191","EDAOGEGO_02103","KOJFNNPD_02874","MLOHFGPA_01240","EGKOAKEK_00564","MHLDJHJA_01578","CKEGPAKG_00520","FHGKKJNF_01007","PKILBCIH_02102","EJOKNHIB_00560"
"astB","","N-succinylarginine dihydrolase",581,581,1,1,5341,NA,NA,"",275,1343,1339,"AIHABEGN_03287","JMHMHBON_00183","MOBEGOEH_03202","GDOIKAKM_03711","MPAHEGDA_00608","PEGBKDIG_01192","EDAOGEGO_02102","KOJFNNPD_02873","MLOHFGPA_01239","EGKOAKEK_00565","MHLDJHJA_01579","CKEGPAKG_00519","FHGKKJNF_01008","PKILBCIH_02101","EJOKNHIB_00561"
"astC","","Succinylornithine transaminase",581,581,1,1,5344,NA,NA,"",1178,1226,1225,"AIHABEGN_03284","JMHMHBON_00180","MOBEGOEH_03199","GDOIKAKM_03708","MPAHEGDA_00611","PEGBKDIG_01195","EDAOGEGO_02099","KOJFNNPD_02870","MLOHFGPA_01236","EGKOAKEK_00568","MHLDJHJA_01582","CKEGPAKG_00516","FHGKKJNF_01011","PKILBCIH_02098","EJOKNHIB_00564"
"xthA","","Exodeoxyribonuclease III",581,581,1,1,5345,NA,NA,"",806,878,806,"AIHABEGN_03283","JMHMHBON_00179","MOBEGOEH_03198","GDOIKAKM_03707","MPAHEGDA_00612","PEGBKDIG_01196","EDAOGEGO_02098","KOJFNNPD_02869","MLOHFGPA_01235","EGKOAKEK_00569","MHLDJHJA_01583","CKEGPAKG_00515","FHGKKJNF_03425","PKILBCIH_02097","EJOKNHIB_00565"
"gdhA_2","","NADP-specific glutamate dehydrogenase",581,581,1,1,5348,NA,NA,"",1250,1343,1342,"AIHABEGN_03280","JMHMHBON_00176","MOBEGOEH_03195","GDOIKAKM_03704","MPAHEGDA_00615","PEGBKDIG_01199","EDAOGEGO_02095","KOJFNNPD_02866","MLOHFGPA_01232","EGKOAKEK_00572","MHLDJHJA_01586","CKEGPAKG_00512","FHGKKJNF_03422","PKILBCIH_02094","EJOKNHIB_00568"
"ydjE_2","","Inner membrane metabolite transport protein YdjE",581,581,1,1,5356,NA,NA,"",581,1358,1356,"AIHABEGN_03273","JMHMHBON_00169","MOBEGOEH_03188","GDOIKAKM_03697","MPAHEGDA_00622","PEGBKDIG_01206","EDAOGEGO_02088","KOJFNNPD_02859","MLOHFGPA_01225","EGKOAKEK_00579","MHLDJHJA_01593","CKEGPAKG_00505","FHGKKJNF_03415","PKILBCIH_02087","EJOKNHIB_00575"
"mipA","","MltA-interacting protein",581,581,1,1,5370,NA,NA,"",647,746,745,"AIHABEGN_03259","JMHMHBON_00155","MOBEGOEH_03174","GDOIKAKM_04166","MPAHEGDA_00636","PEGBKDIG_01220","EDAOGEGO_02074","KOJFNNPD_02845","MLOHFGPA_01211","EGKOAKEK_00593","MHLDJHJA_01607","CKEGPAKG_00491","FHGKKJNF_03401","PKILBCIH_02073","EJOKNHIB_00589"
"group_1242","","hypothetical protein",581,581,1,1,5400,NA,NA,"",1586,1634,1593,"AIHABEGN_03229","JMHMHBON_00125","MOBEGOEH_03144","GDOIKAKM_04136","MPAHEGDA_00666","PEGBKDIG_01250","EDAOGEGO_02044","KOJFNNPD_02815","MLOHFGPA_01181","EGKOAKEK_00623","MHLDJHJA_02505","CKEGPAKG_00461","FHGKKJNF_04226","PKILBCIH_02043","EJOKNHIB_00619"
"yodB","","Cytochrome b561 ",581,581,1,1,5402,NA,NA,"",407,530,529,"AIHABEGN_03227","JMHMHBON_00123","MOBEGOEH_03142","GDOIKAKM_04134","MPAHEGDA_00668","PEGBKDIG_01252","EDAOGEGO_02042","KOJFNNPD_02813","MLOHFGPA_01179","EGKOAKEK_00625","MHLDJHJA_02503","CKEGPAKG_00459","FHGKKJNF_04228","PKILBCIH_02041","EJOKNHIB_00621"
"ydcV_2","","Inner membrane ABC transporter permease protein YdcV",581,581,1,1,5433,NA,NA,"",404,779,778,"AIHABEGN_03198","JMHMHBON_00094","MOBEGOEH_03113","GDOIKAKM_04105","MPAHEGDA_00697","PEGBKDIG_01281","EDAOGEGO_02013","KOJFNNPD_02784","MLOHFGPA_01150","EGKOAKEK_00654","MHLDJHJA_02474","CKEGPAKG_00430","FHGKKJNF_03542","PKILBCIH_02012","EJOKNHIB_00650"
"ndh","","NADH dehydrogenase",581,581,1,1,5445,NA,NA,"",1247,1304,1303,"AIHABEGN_03186","JMHMHBON_00082","MOBEGOEH_03101","GDOIKAKM_04093","MPAHEGDA_00709","PEGBKDIG_01293","EDAOGEGO_02001","KOJFNNPD_02772","MLOHFGPA_01138","EGKOAKEK_00666","MHLDJHJA_02462","CKEGPAKG_00418","FHGKKJNF_01769","PKILBCIH_02000","EJOKNHIB_00662"
"plsX","","Phosphate acyltransferase",581,581,1,1,5465,NA,NA,"",839,1049,1048,"AIHABEGN_03167","JMHMHBON_00063","MOBEGOEH_03082","GDOIKAKM_04074","MPAHEGDA_00728","PEGBKDIG_01312","EDAOGEGO_01982","KOJFNNPD_02753","MLOHFGPA_01119","EGKOAKEK_00685","MHLDJHJA_02443","CKEGPAKG_00399","FHGKKJNF_01788","PKILBCIH_01981","EJOKNHIB_00681"
"yceB","","putative lipoprotein YceB",581,581,1,1,5495,NA,NA,"",560,626,560,"AIHABEGN_03138","JMHMHBON_00034","MOBEGOEH_03053","GDOIKAKM_04045","MPAHEGDA_00757","PEGBKDIG_01342","EDAOGEGO_01953","KOJFNNPD_02724","MLOHFGPA_01090","EGKOAKEK_00714","MHLDJHJA_02414","CKEGPAKG_00370","FHGKKJNF_01817","PKILBCIH_01952","EJOKNHIB_00710"
"yceJ","","Cytochrome b561 ",581,581,1,1,5501,NA,NA,"",539,572,571,"AIHABEGN_03132","JMHMHBON_00028","MOBEGOEH_03047","GDOIKAKM_04039","MPAHEGDA_00763","PEGBKDIG_01348","EDAOGEGO_01947","KOJFNNPD_02718","MLOHFGPA_01084","EGKOAKEK_00720","MHLDJHJA_02408","CKEGPAKG_00364","FHGKKJNF_01823","PKILBCIH_01946","EJOKNHIB_00716"
"group_1253","","hypothetical protein",581,581,1,1,5503,NA,NA,"",290,1052,1050,"AIHABEGN_03130","JMHMHBON_00026","MOBEGOEH_03045","GDOIKAKM_04037","MPAHEGDA_00765","PEGBKDIG_01350","EDAOGEGO_01945","KOJFNNPD_02716","MLOHFGPA_01082","EGKOAKEK_00722","MHLDJHJA_02406","CKEGPAKG_00362","FHGKKJNF_01825","PKILBCIH_01944","EJOKNHIB_00718"
"ycdZ","","Inner membrane protein YcdZ",581,581,1,1,5524,NA,NA,"",494,512,509,"AIHABEGN_03112","JMHMHBON_00008","MOBEGOEH_03027","GDOIKAKM_04019","MPAHEGDA_00783","PEGBKDIG_01368","EDAOGEGO_01926","KOJFNNPD_02698","MLOHFGPA_01064","EGKOAKEK_00740","MHLDJHJA_02388","CKEGPAKG_00344","FHGKKJNF_04443","PKILBCIH_01926","EJOKNHIB_00736"
"grpE","","Protein GrpE",581,581,1,1,3026,NA,NA,"",590,782,781,"AIHABEGN_00649","JMHMHBON_00765","MOBEGOEH_00649","GDOIKAKM_00649","MPAHEGDA_03886","PEGBKDIG_00386","EDAOGEGO_01237","KOJFNNPD_00020","MLOHFGPA_03005","EGKOAKEK_00764","MHLDJHJA_04382","CKEGPAKG_00321","FHGKKJNF_03849","PKILBCIH_01598","EJOKNHIB_01393"
"recN","","DNA repair protein RecN",581,581,1,1,3028,NA,NA,"",1592,1661,1660,"AIHABEGN_00647","JMHMHBON_00767","MOBEGOEH_00647","GDOIKAKM_00647","MPAHEGDA_03888","PEGBKDIG_00388","EDAOGEGO_01239","KOJFNNPD_00022","MLOHFGPA_03003","EGKOAKEK_00766","MHLDJHJA_04384","CKEGPAKG_00319","FHGKKJNF_03847","PKILBCIH_01600","EJOKNHIB_01391"
"group_1259","","hypothetical protein",581,581,1,1,3057,NA,NA,"",497,578,577,"AIHABEGN_00625","JMHMHBON_00789","MOBEGOEH_00625","GDOIKAKM_00625","MPAHEGDA_03297","PEGBKDIG_00410","EDAOGEGO_01261","KOJFNNPD_00044","MLOHFGPA_02981","EGKOAKEK_00788","MHLDJHJA_02363","CKEGPAKG_00297","FHGKKJNF_00739","PKILBCIH_01622","EJOKNHIB_01369"
"group_1260","","hypothetical protein",581,581,1,1,3070,NA,NA,"",896,1058,1057,"AIHABEGN_00614","JMHMHBON_00800","MOBEGOEH_00614","GDOIKAKM_00614","MPAHEGDA_03308","PEGBKDIG_00421","EDAOGEGO_01272","KOJFNNPD_00055","MLOHFGPA_02970","EGKOAKEK_00799","MHLDJHJA_02352","CKEGPAKG_00286","FHGKKJNF_00750","PKILBCIH_01633","EJOKNHIB_01358"
"group_1261","","hypothetical protein",581,581,1,1,3072,NA,NA,"",311,1766,1763,"AIHABEGN_00612","JMHMHBON_00802","MOBEGOEH_00612","GDOIKAKM_00612","MPAHEGDA_03310","PEGBKDIG_00423","EDAOGEGO_01274","KOJFNNPD_00057","MLOHFGPA_02968","EGKOAKEK_00801","MHLDJHJA_02350","CKEGPAKG_00284","FHGKKJNF_00752","PKILBCIH_01635","EJOKNHIB_01356"
"xerC_1","","Tyrosine recombinase XerC",581,581,1,1,3091,NA,NA,"",899,1025,1024,"AIHABEGN_00595","JMHMHBON_00819","MOBEGOEH_00595","GDOIKAKM_00595","MPAHEGDA_03327","PEGBKDIG_00440","EDAOGEGO_01291","KOJFNNPD_00074","MLOHFGPA_04740","EGKOAKEK_00818","MHLDJHJA_02333","CKEGPAKG_00267","FHGKKJNF_00769","PKILBCIH_01652","EJOKNHIB_01339"
"group_1267","","hypothetical protein",581,581,1,1,3107,NA,NA,"",797,896,895,"AIHABEGN_00581","JMHMHBON_00833","MOBEGOEH_00581","GDOIKAKM_00580","MPAHEGDA_03341","PEGBKDIG_00454","EDAOGEGO_01305","KOJFNNPD_00088","MLOHFGPA_03732","EGKOAKEK_00832","MHLDJHJA_02319","CKEGPAKG_00253","FHGKKJNF_00783","PKILBCIH_01666","EJOKNHIB_01325"
"hoxN","","High-affinity nickel transport protein",581,581,1,1,3109,NA,NA,"",710,1013,1011,"AIHABEGN_00579","JMHMHBON_00835","MOBEGOEH_00579","GDOIKAKM_00578","MPAHEGDA_03343","PEGBKDIG_00456","EDAOGEGO_01307","KOJFNNPD_00090","MLOHFGPA_03734","EGKOAKEK_00834","MHLDJHJA_02317","CKEGPAKG_00251","FHGKKJNF_00785","PKILBCIH_01668","EJOKNHIB_01323"
"tctD","","Transcriptional regulatory protein tctD",581,581,1,1,3111,NA,NA,"",665,674,673,"AIHABEGN_00577","JMHMHBON_00837","MOBEGOEH_00577","GDOIKAKM_00576","MPAHEGDA_03345","PEGBKDIG_00458","EDAOGEGO_01309","KOJFNNPD_00092","MLOHFGPA_03736","EGKOAKEK_00836","MHLDJHJA_02315","CKEGPAKG_00249","FHGKKJNF_00787","PKILBCIH_01670","EJOKNHIB_01321"
"glaR","","HTH-type transcriptional repressor GlaR",581,581,1,1,3125,NA,NA,"",470,677,676,"AIHABEGN_00566","JMHMHBON_00848","MOBEGOEH_00566","GDOIKAKM_00565","MPAHEGDA_03356","PEGBKDIG_00469","EDAOGEGO_01320","KOJFNNPD_00103","MLOHFGPA_03747","EGKOAKEK_00847","MHLDJHJA_02304","CKEGPAKG_00238","FHGKKJNF_00798","PKILBCIH_01681","EJOKNHIB_01310"
"ygaV","","putative HTH-type transcriptional regulator YgaV",581,581,1,1,3128,NA,NA,"",206,299,298,"AIHABEGN_00563","JMHMHBON_00851","MOBEGOEH_00563","GDOIKAKM_00562","MPAHEGDA_03359","PEGBKDIG_00472","EDAOGEGO_01323","KOJFNNPD_00106","MLOHFGPA_03750","EGKOAKEK_00850","MHLDJHJA_02301","CKEGPAKG_00235","FHGKKJNF_00801","PKILBCIH_01684","EJOKNHIB_01307"
"group_1272","","hypothetical protein",581,581,1,1,3133,NA,NA,"",350,371,350,"AIHABEGN_00558","JMHMHBON_00856","MOBEGOEH_00558","GDOIKAKM_00557","MPAHEGDA_03364","PEGBKDIG_00477","EDAOGEGO_01328","KOJFNNPD_00111","MLOHFGPA_03755","EGKOAKEK_00855","MHLDJHJA_02296","CKEGPAKG_00230","FHGKKJNF_00806","PKILBCIH_01689","EJOKNHIB_01302"
"ygaM","","putative protein YgaM",581,581,1,1,3134,NA,NA,"",260,326,325,"AIHABEGN_00557","JMHMHBON_00857","MOBEGOEH_00557","GDOIKAKM_00556","MPAHEGDA_03365","PEGBKDIG_00478","EDAOGEGO_01329","KOJFNNPD_00112","MLOHFGPA_03756","EGKOAKEK_00856","MHLDJHJA_02295","CKEGPAKG_00229","FHGKKJNF_00807","PKILBCIH_01690","EJOKNHIB_01301"
"gabR_1","","HTH-type transcriptional regulatory protein GabR",581,581,1,1,3135,NA,NA,"",479,1334,1332,"AIHABEGN_00556","JMHMHBON_00858","MOBEGOEH_00556","GDOIKAKM_00555","MPAHEGDA_03366","PEGBKDIG_00479","EDAOGEGO_01330","KOJFNNPD_00113","MLOHFGPA_03757","EGKOAKEK_00857","MHLDJHJA_02294","CKEGPAKG_00228","FHGKKJNF_00808","PKILBCIH_01691","EJOKNHIB_01300"
"group_1275","","hypothetical protein",581,581,1,1,3136,NA,NA,"",275,431,430,"AIHABEGN_00555","JMHMHBON_00859","MOBEGOEH_00555","GDOIKAKM_00554","MPAHEGDA_03367","PEGBKDIG_00480","EDAOGEGO_01331","KOJFNNPD_00114","MLOHFGPA_03758","EGKOAKEK_00858","MHLDJHJA_02293","CKEGPAKG_00227","FHGKKJNF_00809","PKILBCIH_01692","EJOKNHIB_01299"
"nrdE","","Ribonucleoside-diphosphate reductase 2 subunit alpha",581,581,1,1,3139,NA,NA,"",1622,2117,2116,"AIHABEGN_00552","JMHMHBON_00862","MOBEGOEH_00552","GDOIKAKM_00551","MPAHEGDA_03370","PEGBKDIG_00483","EDAOGEGO_01334","KOJFNNPD_00117","MLOHFGPA_03761","EGKOAKEK_00861","MHLDJHJA_02290","CKEGPAKG_00224","FHGKKJNF_00812","PKILBCIH_01695","EJOKNHIB_01296"
"proV","","Glycine betaine/proline betaine transport system ATP-binding protein ProV",581,581,1,1,3141,NA,NA,"",1094,1202,1201,"AIHABEGN_00550","JMHMHBON_00864","MOBEGOEH_00550","GDOIKAKM_00549","MPAHEGDA_03372","PEGBKDIG_00485","EDAOGEGO_01336","KOJFNNPD_00119","MLOHFGPA_03763","EGKOAKEK_00863","MHLDJHJA_02288","CKEGPAKG_00222","FHGKKJNF_00814","PKILBCIH_01697","EJOKNHIB_01294"
"group_1278","","hypothetical protein",581,581,1,1,3148,NA,NA,"",491,1370,1368,"AIHABEGN_00543","JMHMHBON_00871","MOBEGOEH_00543","GDOIKAKM_00542","MPAHEGDA_03379","PEGBKDIG_00492","EDAOGEGO_01343","KOJFNNPD_00126","MLOHFGPA_03770","EGKOAKEK_00870","MHLDJHJA_02281","CKEGPAKG_00215","FHGKKJNF_00821","PKILBCIH_01704","EJOKNHIB_01287"
"yqaB","","Fructose-1-phosphate phosphatase YqaB",581,581,1,1,3152,NA,NA,"",554,566,565,"AIHABEGN_00539","JMHMHBON_00875","MOBEGOEH_00539","GDOIKAKM_00538","MPAHEGDA_04069","PEGBKDIG_00496","EDAOGEGO_01347","KOJFNNPD_00130","MLOHFGPA_03774","EGKOAKEK_00874","MHLDJHJA_02277","CKEGPAKG_00211","FHGKKJNF_02733","PKILBCIH_01708","EJOKNHIB_01283"
"cysC","","Adenylyl-sulfate kinase",581,581,1,1,2982,NA,NA,"",422,605,604,"AIHABEGN_00427","JMHMHBON_00987","MOBEGOEH_00427","GDOIKAKM_00426","MPAHEGDA_03161","PEGBKDIG_00608","EDAOGEGO_01459","KOJFNNPD_00242","MLOHFGPA_03320","EGKOAKEK_00986","MHLDJHJA_01715","CKEGPAKG_00099","FHGKKJNF_03060","PKILBCIH_01820","EJOKNHIB_01171"
"group_1294","","hypothetical protein",581,581,1,1,2969,NA,NA,"",191,356,355,"AIHABEGN_00416","JMHMHBON_00998","MOBEGOEH_00416","GDOIKAKM_00415","MPAHEGDA_03150","PEGBKDIG_00619","EDAOGEGO_01470","KOJFNNPD_00253","MLOHFGPA_03309","EGKOAKEK_00997","MHLDJHJA_01704","CKEGPAKG_00088","FHGKKJNF_03071","PKILBCIH_01831","EJOKNHIB_01160"
"queD","","6-carboxy-5,6,7,8-tetrahydropterin synthase",581,581,1,1,2963,NA,NA,"",260,362,361,"AIHABEGN_00410","JMHMHBON_01004","MOBEGOEH_00410","GDOIKAKM_00409","MPAHEGDA_03144","PEGBKDIG_00625","EDAOGEGO_01476","KOJFNNPD_00259","MLOHFGPA_03303","EGKOAKEK_01003","MHLDJHJA_01698","CKEGPAKG_00082","FHGKKJNF_04398","PKILBCIH_01837","EJOKNHIB_01154"
"yfcS_1","","putative fimbrial chaperone YfcS",581,581,1,1,2955,NA,NA,"",329,773,772,"AIHABEGN_00402","JMHMHBON_01012","MOBEGOEH_00402","GDOIKAKM_00401","MPAHEGDA_04657","PEGBKDIG_00633","EDAOGEGO_01484","KOJFNNPD_00267","MLOHFGPA_03295","EGKOAKEK_01011","MHLDJHJA_01690","CKEGPAKG_00074","FHGKKJNF_01267","PKILBCIH_01845","EJOKNHIB_01146"
"garK_2","","Glycerate 2-kinase",581,581,1,1,2947,NA,NA,"",806,1142,1140,"AIHABEGN_00394","JMHMHBON_01020","MOBEGOEH_00394","GDOIKAKM_00393","MPAHEGDA_03229","PEGBKDIG_00641","EDAOGEGO_01492","KOJFNNPD_00275","MLOHFGPA_03287","EGKOAKEK_01019","MHLDJHJA_01682","CKEGPAKG_00066","FHGKKJNF_01276","PKILBCIH_01853","EJOKNHIB_01138"
"gudD","","Glucarate dehydratase",581,581,1,1,2946,NA,NA,"",386,1340,1336,"AIHABEGN_00393","JMHMHBON_01021","MOBEGOEH_00393","GDOIKAKM_00392","MPAHEGDA_03230","PEGBKDIG_00642","EDAOGEGO_01493","KOJFNNPD_00276","MLOHFGPA_03286","EGKOAKEK_01020","MHLDJHJA_01681","CKEGPAKG_00065","FHGKKJNF_01277","PKILBCIH_01854","EJOKNHIB_01137"
"fucI","","L-fucose isomerase",581,581,1,1,2930,NA,NA,"",1718,1775,1774,"AIHABEGN_00377","JMHMHBON_01037","MOBEGOEH_00377","GDOIKAKM_00376","MPAHEGDA_03246","PEGBKDIG_00658","EDAOGEGO_01509","KOJFNNPD_00292","MLOHFGPA_03102","EGKOAKEK_01036","MHLDJHJA_01665","CKEGPAKG_00049","FHGKKJNF_01293","PKILBCIH_01870","EJOKNHIB_01121"
"csdA","","Cysteine desulfurase CsdA",581,581,1,1,2921,NA,NA,"",1205,1301,1205,"AIHABEGN_00368","JMHMHBON_01046","MOBEGOEH_00368","GDOIKAKM_00367","MPAHEGDA_03255","PEGBKDIG_00668","EDAOGEGO_01519","KOJFNNPD_00302","MLOHFGPA_03111","EGKOAKEK_01045","MHLDJHJA_01656","CKEGPAKG_00040","FHGKKJNF_01302","PKILBCIH_01879","EJOKNHIB_01112"
"csdE","","Sulfur acceptor protein CsdE",581,581,1,1,2920,NA,NA,"",335,443,442,"AIHABEGN_00367","JMHMHBON_01047","MOBEGOEH_00367","GDOIKAKM_00366","MPAHEGDA_03256","PEGBKDIG_00669","EDAOGEGO_01520","KOJFNNPD_00303","MLOHFGPA_03112","EGKOAKEK_01046","MHLDJHJA_01655","CKEGPAKG_00039","FHGKKJNF_01303","PKILBCIH_01880","EJOKNHIB_01111"
"amiC","","N-acetylmuramoyl-L-alanine amidase AmiC",581,581,1,1,2916,NA,NA,"",1139,1253,1252,"AIHABEGN_00361","JMHMHBON_01053","MOBEGOEH_00361","GDOIKAKM_00360","MPAHEGDA_03262","PEGBKDIG_00675","EDAOGEGO_01526","KOJFNNPD_00309","MLOHFGPA_03118","EGKOAKEK_01052","MHLDJHJA_01649","CKEGPAKG_00033","FHGKKJNF_01309","PKILBCIH_01886","EJOKNHIB_01105"
"ptsP","","Phosphoenolpyruvate-dependent phosphotransferase system",581,581,1,1,2904,NA,NA,"",2228,2246,2245,"AIHABEGN_00349","JMHMHBON_01065","MOBEGOEH_00349","GDOIKAKM_00348","MPAHEGDA_03274","PEGBKDIG_00687","EDAOGEGO_01538","KOJFNNPD_00321","MLOHFGPA_03130","EGKOAKEK_01064","MHLDJHJA_01637","CKEGPAKG_00021","FHGKKJNF_01321","PKILBCIH_01898","EJOKNHIB_01093"
"allS_1","","HTH-type transcriptional activator AllS",581,581,1,1,2887,NA,NA,"",617,863,862,"AIHABEGN_00332","JMHMHBON_01082","MOBEGOEH_00332","GDOIKAKM_00331","MPAHEGDA_03291","PEGBKDIG_00704","EDAOGEGO_01555","KOJFNNPD_00338","MLOHFGPA_03147","EGKOAKEK_01081","MHLDJHJA_01620","CKEGPAKG_00004","FHGKKJNF_04281","PKILBCIH_01915","EJOKNHIB_01076"
"yqeG","","Inner membrane transport protein YqeG",581,581,1,1,2885,NA,NA,"",497,1229,1227,"AIHABEGN_00330","JMHMHBON_01084","MOBEGOEH_00330","GDOIKAKM_00329","MPAHEGDA_03293","PEGBKDIG_00706","EDAOGEGO_01557","KOJFNNPD_00340","MLOHFGPA_03149","EGKOAKEK_01083","MHLDJHJA_01618","CKEGPAKG_00002","FHGKKJNF_04283","PKILBCIH_01917","EJOKNHIB_01074"
"group_1319","","hypothetical protein",581,581,1,1,2741,NA,NA,"",137,140,137,"AIHABEGN_00190","JMHMHBON_01224","MOBEGOEH_00190","GDOIKAKM_00189","MPAHEGDA_04258","PEGBKDIG_00846","EDAOGEGO_02967","KOJFNNPD_00480","MLOHFGPA_01467","EGKOAKEK_01223","MHLDJHJA_00132","CKEGPAKG_03226","FHGKKJNF_03272","PKILBCIH_02659","EJOKNHIB_00934"
"metC","","Cystathionine beta-lyase MetC",581,581,1,1,2740,NA,NA,"",1019,1187,1186,"AIHABEGN_00189","JMHMHBON_01225","MOBEGOEH_00189","GDOIKAKM_00188","MPAHEGDA_04257","PEGBKDIG_00847","EDAOGEGO_02968","KOJFNNPD_00481","MLOHFGPA_01466","EGKOAKEK_01224","MHLDJHJA_00133","CKEGPAKG_03225","FHGKKJNF_03273","PKILBCIH_02660","EJOKNHIB_00933"
"rhaS_2","","HTH-type transcriptional activator RhaS",581,581,1,1,2738,NA,NA,"",662,917,916,"AIHABEGN_00187","JMHMHBON_01227","MOBEGOEH_00187","GDOIKAKM_00186","MPAHEGDA_04255","PEGBKDIG_00849","EDAOGEGO_02970","KOJFNNPD_00483","MLOHFGPA_01464","EGKOAKEK_01226","MHLDJHJA_00135","CKEGPAKG_03223","FHGKKJNF_03275","PKILBCIH_02662","EJOKNHIB_00931"
"group_1323","","Solute-binding protein",581,581,1,1,2731,NA,NA,"",485,983,982,"AIHABEGN_00180","JMHMHBON_01234","MOBEGOEH_00180","GDOIKAKM_00179","MPAHEGDA_03953","PEGBKDIG_00856","EDAOGEGO_02977","KOJFNNPD_00490","MLOHFGPA_01457","EGKOAKEK_01233","MHLDJHJA_00142","CKEGPAKG_03216","FHGKKJNF_03841","PKILBCIH_02669","EJOKNHIB_00924"
"group_1324","rhaS_2","HTH-type transcriptional activator RhaS",581,581,1,1,2722,NA,NA,"",467,866,865,"AIHABEGN_00174","JMHMHBON_01240","MOBEGOEH_00174","GDOIKAKM_00173","MPAHEGDA_03947","PEGBKDIG_00862","EDAOGEGO_02983","KOJFNNPD_00496","MLOHFGPA_01451","EGKOAKEK_01239","MHLDJHJA_00148","CKEGPAKG_03210","FHGKKJNF_03835","PKILBCIH_02675","EJOKNHIB_00918"
"group_1325","","hypothetical protein",581,581,1,1,2715,NA,NA,"",419,581,580,"AIHABEGN_00167","JMHMHBON_01247","MOBEGOEH_00167","GDOIKAKM_00166","MPAHEGDA_03940","PEGBKDIG_00869","EDAOGEGO_02990","KOJFNNPD_00503","MLOHFGPA_01444","EGKOAKEK_01246","MHLDJHJA_00155","CKEGPAKG_03203","FHGKKJNF_03828","PKILBCIH_02682","EJOKNHIB_00911"
"cpdA","","3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA",581,581,1,1,2714,NA,NA,"",827,947,827,"AIHABEGN_00166","JMHMHBON_01248","MOBEGOEH_00166","GDOIKAKM_00165","MPAHEGDA_03939","PEGBKDIG_00870","EDAOGEGO_02991","KOJFNNPD_00504","MLOHFGPA_01443","EGKOAKEK_01247","MHLDJHJA_00156","CKEGPAKG_03202","FHGKKJNF_03827","PKILBCIH_02683","EJOKNHIB_00910"
"assT_1","","Arylsulfate sulfotransferase AssT",581,581,1,1,2705,NA,NA,"",1631,1796,1783,"AIHABEGN_00157","JMHMHBON_01257","MOBEGOEH_00157","GDOIKAKM_00156","MPAHEGDA_03930","PEGBKDIG_00879","EDAOGEGO_03000","KOJFNNPD_00513","MLOHFGPA_01434","EGKOAKEK_01256","MHLDJHJA_00165","CKEGPAKG_03193","FHGKKJNF_03661","PKILBCIH_02692","EJOKNHIB_00901"
"rpoD","","RNA polymerase sigma factor RpoD",581,581,1,1,2686,NA,NA,"",1370,1982,1980,"AIHABEGN_00138","JMHMHBON_01276","MOBEGOEH_00138","GDOIKAKM_00137","MPAHEGDA_03911","PEGBKDIG_00898","EDAOGEGO_03019","KOJFNNPD_00532","MLOHFGPA_01415","EGKOAKEK_01275","MHLDJHJA_00184","CKEGPAKG_03174","FHGKKJNF_03680","PKILBCIH_02711","EJOKNHIB_00882"
"yqjH","","NADPH-dependent ferric-chelate reductase",581,581,1,1,2684,NA,NA,"",419,767,765,"AIHABEGN_00135","JMHMHBON_01279","MOBEGOEH_00135","GDOIKAKM_00134","MPAHEGDA_03908","PEGBKDIG_00901","EDAOGEGO_03022","KOJFNNPD_00535","MLOHFGPA_01412","EGKOAKEK_01278","MHLDJHJA_00187","CKEGPAKG_03171","FHGKKJNF_03683","PKILBCIH_02714","EJOKNHIB_00879"
"yqjI","","Transcriptional regulator YqjI",581,581,1,1,2683,NA,NA,"",602,644,643,"AIHABEGN_00134","JMHMHBON_01280","MOBEGOEH_00134","GDOIKAKM_00133","MPAHEGDA_03516","PEGBKDIG_00902","EDAOGEGO_03023","KOJFNNPD_00536","MLOHFGPA_01411","EGKOAKEK_01279","MHLDJHJA_00188","CKEGPAKG_03170","FHGKKJNF_03684","PKILBCIH_02715","EJOKNHIB_00878"
