"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","NDSU8","SRR7041622","SRR27313648","SRR14766454","SRR28830416","SRR5905502","SRR27708439","SRR5905278","SRR1556962","SRR3000888","SRR5883584","SRR14766398","SRR14766355","SRR18233389","SRR5905019"
"cho","","Excinuclease cho",581,581,1,1,5337,NA,NA,"",881,908,881,"CDDPGOFG_00958","KJAFDFOC_01950","MMJCEBPP_03249","DHLDAANJ_00249","KJPJOPGC_03220","ALBBHPCD_02469","JJJDFGFB_00561","PDACKNEK_01197","BILPJOLC_00556","HAJGLMEJ_03144","KOJKBHOL_00187","POCPDFCE_00859","KIGINCLF_01150","MCIBGAHP_02694","BIAKFFOC_00877"
"astE","","Succinylglutamate desuccinylase",581,581,1,1,5340,NA,NA,"",326,968,966,"CDDPGOFG_00961","KJAFDFOC_01947","MMJCEBPP_03246","DHLDAANJ_00246","KJPJOPGC_03223","ALBBHPCD_02466","JJJDFGFB_00564","PDACKNEK_01200","BILPJOLC_00559","HAJGLMEJ_03147","KOJKBHOL_00184","POCPDFCE_00862","KIGINCLF_01153","MCIBGAHP_02697","BIAKFFOC_00880"
"astB","","N-succinylarginine dihydrolase",581,581,1,1,5341,NA,NA,"",275,1343,1339,"CDDPGOFG_00962","KJAFDFOC_01946","MMJCEBPP_03245","DHLDAANJ_00245","KJPJOPGC_03224","ALBBHPCD_02465","JJJDFGFB_00565","PDACKNEK_01201","BILPJOLC_00560","HAJGLMEJ_03148","KOJKBHOL_00183","POCPDFCE_00863","KIGINCLF_01154","MCIBGAHP_02698","BIAKFFOC_00881"
"astC","","Succinylornithine transaminase",581,581,1,1,5344,NA,NA,"",1178,1226,1225,"CDDPGOFG_00965","KJAFDFOC_01943","MMJCEBPP_03242","DHLDAANJ_00242","KJPJOPGC_03227","ALBBHPCD_02462","JJJDFGFB_00568","PDACKNEK_01204","BILPJOLC_00563","HAJGLMEJ_03151","KOJKBHOL_00180","POCPDFCE_00866","KIGINCLF_01157","MCIBGAHP_02701","BIAKFFOC_00884"
"xthA","","Exodeoxyribonuclease III",581,581,1,1,5345,NA,NA,"",806,878,806,"CDDPGOFG_00966","KJAFDFOC_01942","MMJCEBPP_03241","DHLDAANJ_00241","KJPJOPGC_03228","ALBBHPCD_02461","JJJDFGFB_00569","PDACKNEK_01205","BILPJOLC_00564","HAJGLMEJ_03152","KOJKBHOL_00179","POCPDFCE_02427","KIGINCLF_01158","MCIBGAHP_02702","BIAKFFOC_00885"
"gdhA_2","","NADP-specific glutamate dehydrogenase",581,581,1,1,5348,NA,NA,"",1250,1343,1342,"CDDPGOFG_00969","KJAFDFOC_01939","MMJCEBPP_03238","DHLDAANJ_03682","KJPJOPGC_03231","ALBBHPCD_02458","JJJDFGFB_00572","PDACKNEK_01208","BILPJOLC_00567","HAJGLMEJ_03155","KOJKBHOL_00176","POCPDFCE_02424","KIGINCLF_01161","MCIBGAHP_02705","BIAKFFOC_00888"
"ydjE_2","","Inner membrane metabolite transport protein YdjE",581,581,1,1,5356,NA,NA,"",581,1358,1356,"CDDPGOFG_00976","KJAFDFOC_01932","MMJCEBPP_03231","DHLDAANJ_03689","KJPJOPGC_03238","ALBBHPCD_02451","JJJDFGFB_00579","PDACKNEK_01215","BILPJOLC_00574","HAJGLMEJ_03162","KOJKBHOL_00169","POCPDFCE_02417","KIGINCLF_01168","MCIBGAHP_02712","BIAKFFOC_00895"
"mipA","","MltA-interacting protein",581,581,1,1,5370,NA,NA,"",647,746,745,"CDDPGOFG_00990","KJAFDFOC_01918","MMJCEBPP_03217","DHLDAANJ_03703","KJPJOPGC_03252","ALBBHPCD_02437","JJJDFGFB_00593","PDACKNEK_01229","BILPJOLC_00588","HAJGLMEJ_03176","KOJKBHOL_00155","POCPDFCE_02403","KIGINCLF_01182","MCIBGAHP_02726","BIAKFFOC_00909"
"group_1242","","hypothetical protein",581,581,1,1,5400,NA,NA,"",1586,1634,1593,"CDDPGOFG_01020","KJAFDFOC_04307","MMJCEBPP_03187","DHLDAANJ_03552","KJPJOPGC_03282","ALBBHPCD_02407","JJJDFGFB_00623","PDACKNEK_01259","BILPJOLC_00618","HAJGLMEJ_02462","KOJKBHOL_00125","POCPDFCE_03714","KIGINCLF_01212","MCIBGAHP_02756","BIAKFFOC_00939"
"yodB","","Cytochrome b561 ",581,581,1,1,5402,NA,NA,"",407,530,529,"CDDPGOFG_01022","KJAFDFOC_04305","MMJCEBPP_03185","DHLDAANJ_03554","KJPJOPGC_03284","ALBBHPCD_02405","JJJDFGFB_00625","PDACKNEK_01261","BILPJOLC_00620","HAJGLMEJ_02464","KOJKBHOL_00123","POCPDFCE_03712","KIGINCLF_01214","MCIBGAHP_02758","BIAKFFOC_00941"
"ydcV_2","","Inner membrane ABC transporter permease protein YdcV",581,581,1,1,5433,NA,NA,"",404,779,778,"CDDPGOFG_01051","KJAFDFOC_02380","MMJCEBPP_03156","DHLDAANJ_03817","KJPJOPGC_03313","ALBBHPCD_02376","JJJDFGFB_00654","PDACKNEK_01290","BILPJOLC_00649","HAJGLMEJ_02493","KOJKBHOL_00094","POCPDFCE_00474","KIGINCLF_04269","MCIBGAHP_02787","BIAKFFOC_00970"
"ndh","","NADH dehydrogenase",581,581,1,1,5445,NA,NA,"",1247,1304,1303,"CDDPGOFG_01063","KJAFDFOC_02368","MMJCEBPP_03144","DHLDAANJ_04571","KJPJOPGC_03325","ALBBHPCD_02364","JJJDFGFB_00666","PDACKNEK_01302","BILPJOLC_00661","HAJGLMEJ_02505","KOJKBHOL_00082","POCPDFCE_00462","KIGINCLF_04257","MCIBGAHP_02799","BIAKFFOC_00982"
"plsX","","Phosphate acyltransferase",581,581,1,1,5465,NA,NA,"",839,1049,1048,"CDDPGOFG_01082","KJAFDFOC_02349","MMJCEBPP_03125","DHLDAANJ_02122","KJPJOPGC_03344","ALBBHPCD_02345","JJJDFGFB_00685","PDACKNEK_01321","BILPJOLC_00680","HAJGLMEJ_02524","KOJKBHOL_00063","POCPDFCE_00443","KIGINCLF_03446","MCIBGAHP_02818","BIAKFFOC_01001"
"yceB","","putative lipoprotein YceB",581,581,1,1,5495,NA,NA,"",560,626,560,"CDDPGOFG_01111","KJAFDFOC_02320","MMJCEBPP_03096","DHLDAANJ_02093","KJPJOPGC_03373","ALBBHPCD_02316","JJJDFGFB_00714","PDACKNEK_01350","BILPJOLC_00709","HAJGLMEJ_02553","KOJKBHOL_00034","POCPDFCE_00414","KIGINCLF_03475","MCIBGAHP_02847","BIAKFFOC_01030"
"yceJ","","Cytochrome b561 ",581,581,1,1,5501,NA,NA,"",539,572,571,"CDDPGOFG_04406","KJAFDFOC_02314","MMJCEBPP_03090","DHLDAANJ_02087","KJPJOPGC_03379","ALBBHPCD_02310","JJJDFGFB_00720","PDACKNEK_01356","BILPJOLC_00715","HAJGLMEJ_02559","KOJKBHOL_00028","POCPDFCE_03742","KIGINCLF_03481","MCIBGAHP_02853","BIAKFFOC_01036"
"group_1253","","hypothetical protein",581,581,1,1,5503,NA,NA,"",290,1052,1050,"CDDPGOFG_04404","KJAFDFOC_02312","MMJCEBPP_03088","DHLDAANJ_02085","KJPJOPGC_03381","ALBBHPCD_02308","JJJDFGFB_00722","PDACKNEK_01358","BILPJOLC_00717","HAJGLMEJ_02561","KOJKBHOL_00026","POCPDFCE_03740","KIGINCLF_03483","MCIBGAHP_02855","BIAKFFOC_01038"
"ycdZ","","Inner membrane protein YcdZ",581,581,1,1,5524,NA,NA,"",494,512,509,"CDDPGOFG_04386","KJAFDFOC_04607","MMJCEBPP_03070","DHLDAANJ_04477","KJPJOPGC_03399","ALBBHPCD_02290","JJJDFGFB_00740","PDACKNEK_04692","BILPJOLC_00735","HAJGLMEJ_02579","KOJKBHOL_00008","POCPDFCE_04154","KIGINCLF_04611","MCIBGAHP_02873","BIAKFFOC_04608"
"grpE","","Protein GrpE",581,581,1,1,3026,NA,NA,"",590,782,781,"CDDPGOFG_03206","KJAFDFOC_04424","MMJCEBPP_00020","DHLDAANJ_04028","KJPJOPGC_00020","ALBBHPCD_00020","JJJDFGFB_01392","PDACKNEK_02493","BILPJOLC_00762","HAJGLMEJ_01795","KOJKBHOL_03257","POCPDFCE_03139","KIGINCLF_01245","MCIBGAHP_04428","BIAKFFOC_04325"
"recN","","DNA repair protein RecN",581,581,1,1,3028,NA,NA,"",1592,1661,1660,"CDDPGOFG_03208","KJAFDFOC_04426","MMJCEBPP_00022","DHLDAANJ_04585","KJPJOPGC_00022","ALBBHPCD_00022","JJJDFGFB_01390","PDACKNEK_02491","BILPJOLC_00764","HAJGLMEJ_01793","KOJKBHOL_03255","POCPDFCE_03141","KIGINCLF_01247","MCIBGAHP_04426","BIAKFFOC_04327"
"group_1259","","hypothetical protein",581,581,1,1,3057,NA,NA,"",497,578,577,"CDDPGOFG_03230","KJAFDFOC_04236","MMJCEBPP_00044","DHLDAANJ_03644","KJPJOPGC_00044","ALBBHPCD_00044","JJJDFGFB_01368","PDACKNEK_02469","BILPJOLC_00786","HAJGLMEJ_01771","KOJKBHOL_03233","POCPDFCE_04541","KIGINCLF_01269","MCIBGAHP_04626","BIAKFFOC_02954"
"group_1260","","hypothetical protein",581,581,1,1,3070,NA,NA,"",896,1058,1057,"CDDPGOFG_03241","KJAFDFOC_04247","MMJCEBPP_00055","DHLDAANJ_00783","KJPJOPGC_00055","ALBBHPCD_00055","JJJDFGFB_01357","PDACKNEK_02458","BILPJOLC_00797","HAJGLMEJ_01760","KOJKBHOL_03222","POCPDFCE_04254","KIGINCLF_01280","MCIBGAHP_04637","BIAKFFOC_02965"
"group_1261","","hypothetical protein",581,581,1,1,3072,NA,NA,"",311,1766,1763,"CDDPGOFG_03243","KJAFDFOC_04249","MMJCEBPP_00057","DHLDAANJ_00781","KJPJOPGC_00057","ALBBHPCD_00057","JJJDFGFB_01355","PDACKNEK_02456","BILPJOLC_00799","HAJGLMEJ_01758","KOJKBHOL_03220","POCPDFCE_04256","KIGINCLF_01282","MCIBGAHP_04639","BIAKFFOC_02967"
"xerC_1","","Tyrosine recombinase XerC",581,581,1,1,3091,NA,NA,"",899,1025,1024,"CDDPGOFG_03260","KJAFDFOC_04026","MMJCEBPP_00074","DHLDAANJ_00764","KJPJOPGC_00074","ALBBHPCD_00074","JJJDFGFB_01338","PDACKNEK_02439","BILPJOLC_00816","HAJGLMEJ_01741","KOJKBHOL_03203","POCPDFCE_03010","KIGINCLF_01299","MCIBGAHP_00010","BIAKFFOC_02984"
"group_1267","","hypothetical protein",581,581,1,1,3107,NA,NA,"",797,896,895,"CDDPGOFG_04455","KJAFDFOC_04012","MMJCEBPP_00088","DHLDAANJ_00750","KJPJOPGC_00088","ALBBHPCD_00088","JJJDFGFB_01324","PDACKNEK_02425","BILPJOLC_00830","HAJGLMEJ_01727","KOJKBHOL_03189","POCPDFCE_01895","KIGINCLF_01313","MCIBGAHP_00024","BIAKFFOC_02998"
"hoxN","","High-affinity nickel transport protein",581,581,1,1,3109,NA,NA,"",710,1013,1011,"CDDPGOFG_04457","KJAFDFOC_04010","MMJCEBPP_00090","DHLDAANJ_00748","KJPJOPGC_00090","ALBBHPCD_00090","JJJDFGFB_01322","PDACKNEK_02423","BILPJOLC_00832","HAJGLMEJ_01725","KOJKBHOL_03187","POCPDFCE_01897","KIGINCLF_01315","MCIBGAHP_00026","BIAKFFOC_03000"
"tctD","","Transcriptional regulatory protein tctD",581,581,1,1,3111,NA,NA,"",665,674,673,"CDDPGOFG_02864","KJAFDFOC_04008","MMJCEBPP_00092","DHLDAANJ_00746","KJPJOPGC_00092","ALBBHPCD_00092","JJJDFGFB_01320","PDACKNEK_02421","BILPJOLC_00834","HAJGLMEJ_01723","KOJKBHOL_03185","POCPDFCE_01899","KIGINCLF_01317","MCIBGAHP_00028","BIAKFFOC_03002"
"glaR","","HTH-type transcriptional repressor GlaR",581,581,1,1,3125,NA,NA,"",470,677,676,"CDDPGOFG_02875","KJAFDFOC_03997","MMJCEBPP_00103","DHLDAANJ_00735","KJPJOPGC_00103","ALBBHPCD_00103","JJJDFGFB_01309","PDACKNEK_02410","BILPJOLC_00845","HAJGLMEJ_01712","KOJKBHOL_03174","POCPDFCE_01910","KIGINCLF_01328","MCIBGAHP_00039","BIAKFFOC_03013"
"ygaV","","putative HTH-type transcriptional regulator YgaV",581,581,1,1,3128,NA,NA,"",206,299,298,"CDDPGOFG_02878","KJAFDFOC_03994","MMJCEBPP_00106","DHLDAANJ_00732","KJPJOPGC_00106","ALBBHPCD_00106","JJJDFGFB_01306","PDACKNEK_02407","BILPJOLC_00848","HAJGLMEJ_01709","KOJKBHOL_03171","POCPDFCE_01913","KIGINCLF_01331","MCIBGAHP_00042","BIAKFFOC_03016"
"group_1272","","hypothetical protein",581,581,1,1,3133,NA,NA,"",350,371,350,"CDDPGOFG_02883","KJAFDFOC_03535","MMJCEBPP_00111","DHLDAANJ_00727","KJPJOPGC_00111","ALBBHPCD_00111","JJJDFGFB_01301","PDACKNEK_02402","BILPJOLC_00853","HAJGLMEJ_01704","KOJKBHOL_03166","POCPDFCE_01918","KIGINCLF_01336","MCIBGAHP_00047","BIAKFFOC_03021"
"ygaM","","putative protein YgaM",581,581,1,1,3134,NA,NA,"",260,326,325,"CDDPGOFG_02884","KJAFDFOC_03534","MMJCEBPP_00112","DHLDAANJ_00726","KJPJOPGC_00112","ALBBHPCD_00112","JJJDFGFB_01300","PDACKNEK_02401","BILPJOLC_00854","HAJGLMEJ_01703","KOJKBHOL_03165","POCPDFCE_01919","KIGINCLF_01337","MCIBGAHP_00048","BIAKFFOC_03022"
"gabR_1","","HTH-type transcriptional regulatory protein GabR",581,581,1,1,3135,NA,NA,"",479,1334,1332,"CDDPGOFG_02885","KJAFDFOC_03533","MMJCEBPP_00113","DHLDAANJ_00725","KJPJOPGC_00113","ALBBHPCD_00113","JJJDFGFB_01299","PDACKNEK_02400","BILPJOLC_00855","HAJGLMEJ_01702","KOJKBHOL_03164","POCPDFCE_01920","KIGINCLF_01338","MCIBGAHP_00049","BIAKFFOC_03023"
"group_1275","","hypothetical protein",581,581,1,1,3136,NA,NA,"",275,431,430,"CDDPGOFG_02886","KJAFDFOC_03532","MMJCEBPP_00114","DHLDAANJ_00724","KJPJOPGC_00114","ALBBHPCD_00114","JJJDFGFB_01298","PDACKNEK_02399","BILPJOLC_00856","HAJGLMEJ_01701","KOJKBHOL_03163","POCPDFCE_01921","KIGINCLF_01339","MCIBGAHP_00050","BIAKFFOC_03024"
"nrdE","","Ribonucleoside-diphosphate reductase 2 subunit alpha",581,581,1,1,3139,NA,NA,"",1622,2117,2116,"CDDPGOFG_02889","KJAFDFOC_03529","MMJCEBPP_00117","DHLDAANJ_00721","KJPJOPGC_00117","ALBBHPCD_00117","JJJDFGFB_01295","PDACKNEK_02396","BILPJOLC_00859","HAJGLMEJ_01698","KOJKBHOL_03160","POCPDFCE_01924","KIGINCLF_01342","MCIBGAHP_00053","BIAKFFOC_03027"
"proV","","Glycine betaine/proline betaine transport system ATP-binding protein ProV",581,581,1,1,3141,NA,NA,"",1094,1202,1201,"CDDPGOFG_02891","KJAFDFOC_03527","MMJCEBPP_00119","DHLDAANJ_00719","KJPJOPGC_00119","ALBBHPCD_00119","JJJDFGFB_01293","PDACKNEK_02394","BILPJOLC_00861","HAJGLMEJ_01696","KOJKBHOL_03158","POCPDFCE_01926","KIGINCLF_01344","MCIBGAHP_00055","BIAKFFOC_03029"
"group_1278","","hypothetical protein",581,581,1,1,3148,NA,NA,"",491,1370,1368,"CDDPGOFG_02898","KJAFDFOC_03520","MMJCEBPP_00126","DHLDAANJ_00712","KJPJOPGC_00126","ALBBHPCD_00126","JJJDFGFB_01286","PDACKNEK_02387","BILPJOLC_00868","HAJGLMEJ_01689","KOJKBHOL_03151","POCPDFCE_01933","KIGINCLF_01351","MCIBGAHP_00062","BIAKFFOC_03036"
"yqaB","","Fructose-1-phosphate phosphatase YqaB",581,581,1,1,3152,NA,NA,"",554,566,565,"CDDPGOFG_02902","KJAFDFOC_03516","MMJCEBPP_00130","DHLDAANJ_00708","KJPJOPGC_00130","ALBBHPCD_00130","JJJDFGFB_01282","PDACKNEK_02383","BILPJOLC_00872","HAJGLMEJ_01685","KOJKBHOL_03147","POCPDFCE_01347","KIGINCLF_01355","MCIBGAHP_00066","BIAKFFOC_02602"
"cysC","","Adenylyl-sulfate kinase",581,581,1,1,2982,NA,NA,"",422,605,604,"CDDPGOFG_03015","KJAFDFOC_03109","MMJCEBPP_00242","DHLDAANJ_02560","KJPJOPGC_00242","ALBBHPCD_00242","JJJDFGFB_01170","PDACKNEK_01022","BILPJOLC_00984","HAJGLMEJ_01573","KOJKBHOL_03035","POCPDFCE_01780","KIGINCLF_02995","MCIBGAHP_00177","BIAKFFOC_02712"
"group_1294","","hypothetical protein",581,581,1,1,2969,NA,NA,"",191,356,355,"CDDPGOFG_03004","KJAFDFOC_03098","MMJCEBPP_00253","DHLDAANJ_02571","KJPJOPGC_00253","ALBBHPCD_00253","JJJDFGFB_01159","PDACKNEK_01011","BILPJOLC_00995","HAJGLMEJ_01562","KOJKBHOL_03024","POCPDFCE_01791","KIGINCLF_02984","MCIBGAHP_00188","BIAKFFOC_02723"
"queD","","6-carboxy-5,6,7,8-tetrahydropterin synthase",581,581,1,1,2963,NA,NA,"",260,362,361,"CDDPGOFG_02998","KJAFDFOC_03092","MMJCEBPP_00259","DHLDAANJ_02577","KJPJOPGC_00259","ALBBHPCD_00259","JJJDFGFB_01153","PDACKNEK_01005","BILPJOLC_01001","HAJGLMEJ_00005","KOJKBHOL_03018","POCPDFCE_04073","KIGINCLF_02978","MCIBGAHP_00194","BIAKFFOC_01425"
"yfcS_1","","putative fimbrial chaperone YfcS",581,581,1,1,2955,NA,NA,"",329,773,772,"CDDPGOFG_02990","KJAFDFOC_02564","MMJCEBPP_00267","DHLDAANJ_01184","KJPJOPGC_00267","ALBBHPCD_00267","JJJDFGFB_01145","PDACKNEK_00997","BILPJOLC_01009","HAJGLMEJ_00013","KOJKBHOL_03965","POCPDFCE_04357","KIGINCLF_02721","MCIBGAHP_00202","BIAKFFOC_01433"
"garK_2","","Glycerate 2-kinase",581,581,1,1,2947,NA,NA,"",806,1142,1140,"CDDPGOFG_02982","KJAFDFOC_02556","MMJCEBPP_00275","DHLDAANJ_01176","KJPJOPGC_00275","ALBBHPCD_00275","JJJDFGFB_01137","PDACKNEK_00989","BILPJOLC_01017","HAJGLMEJ_00021","KOJKBHOL_03957","POCPDFCE_00341","KIGINCLF_02729","MCIBGAHP_00210","BIAKFFOC_01441"
"gudD","","Glucarate dehydratase",581,581,1,1,2946,NA,NA,"",386,1340,1336,"CDDPGOFG_02981","KJAFDFOC_02555","MMJCEBPP_00276","DHLDAANJ_01175","KJPJOPGC_00276","ALBBHPCD_00276","JJJDFGFB_01136","PDACKNEK_00988","BILPJOLC_01018","HAJGLMEJ_00022","KOJKBHOL_03956","POCPDFCE_00342","KIGINCLF_02730","MCIBGAHP_00211","BIAKFFOC_01442"
"fucI","","L-fucose isomerase",581,581,1,1,2930,NA,NA,"",1718,1775,1774,"CDDPGOFG_02965","KJAFDFOC_02539","MMJCEBPP_00292","DHLDAANJ_01159","KJPJOPGC_00292","ALBBHPCD_00292","JJJDFGFB_01120","PDACKNEK_00972","BILPJOLC_01034","HAJGLMEJ_00038","KOJKBHOL_03940","POCPDFCE_00358","KIGINCLF_02746","MCIBGAHP_00227","BIAKFFOC_01458"
"csdA","","Cysteine desulfurase CsdA",581,581,1,1,2921,NA,NA,"",1205,1301,1205,"CDDPGOFG_02072","KJAFDFOC_02530","MMJCEBPP_00301","DHLDAANJ_01150","KJPJOPGC_00301","ALBBHPCD_00301","JJJDFGFB_01111","PDACKNEK_00963","BILPJOLC_01043","HAJGLMEJ_00047","KOJKBHOL_03931","POCPDFCE_00367","KIGINCLF_02755","MCIBGAHP_00236","BIAKFFOC_01467"
"csdE","","Sulfur acceptor protein CsdE",581,581,1,1,2920,NA,NA,"",335,443,442,"CDDPGOFG_02073","KJAFDFOC_02529","MMJCEBPP_00302","DHLDAANJ_01149","KJPJOPGC_00302","ALBBHPCD_00302","JJJDFGFB_01110","PDACKNEK_00962","BILPJOLC_01044","HAJGLMEJ_00048","KOJKBHOL_03930","POCPDFCE_00368","KIGINCLF_02756","MCIBGAHP_00237","BIAKFFOC_01468"
"amiC","","N-acetylmuramoyl-L-alanine amidase AmiC",581,581,1,1,2916,NA,NA,"",1139,1253,1252,"CDDPGOFG_02079","KJAFDFOC_02523","MMJCEBPP_00308","DHLDAANJ_01143","KJPJOPGC_00308","ALBBHPCD_00308","JJJDFGFB_01105","PDACKNEK_00956","BILPJOLC_01050","HAJGLMEJ_00054","KOJKBHOL_03924","POCPDFCE_00374","KIGINCLF_02762","MCIBGAHP_00243","BIAKFFOC_01474"
"ptsP","","Phosphoenolpyruvate-dependent phosphotransferase system",581,581,1,1,2904,NA,NA,"",2228,2246,2245,"CDDPGOFG_02091","KJAFDFOC_02511","MMJCEBPP_00320","DHLDAANJ_01131","KJPJOPGC_00320","ALBBHPCD_00320","JJJDFGFB_01093","PDACKNEK_00944","BILPJOLC_01062","HAJGLMEJ_00066","KOJKBHOL_03912","POCPDFCE_00386","KIGINCLF_02774","MCIBGAHP_00255","BIAKFFOC_01486"
"allS_1","","HTH-type transcriptional activator AllS",581,581,1,1,2887,NA,NA,"",617,863,862,"CDDPGOFG_02108","KJAFDFOC_02494","MMJCEBPP_00337","DHLDAANJ_01114","KJPJOPGC_00337","ALBBHPCD_00337","JJJDFGFB_01076","PDACKNEK_00927","BILPJOLC_01079","HAJGLMEJ_00083","KOJKBHOL_03895","POCPDFCE_00403","KIGINCLF_02791","MCIBGAHP_00272","BIAKFFOC_01503"
"yqeG","","Inner membrane transport protein YqeG",581,581,1,1,2885,NA,NA,"",497,1229,1227,"CDDPGOFG_02110","KJAFDFOC_02492","MMJCEBPP_00339","DHLDAANJ_01112","KJPJOPGC_00339","ALBBHPCD_00339","JJJDFGFB_01074","PDACKNEK_00925","BILPJOLC_01081","HAJGLMEJ_00085","KOJKBHOL_03893","POCPDFCE_00405","KIGINCLF_02793","MCIBGAHP_00274","BIAKFFOC_01505"
"group_1319","","hypothetical protein",581,581,1,1,2741,NA,NA,"",137,140,137,"CDDPGOFG_02447","KJAFDFOC_04090","MMJCEBPP_00479","DHLDAANJ_03278","KJPJOPGC_00480","ALBBHPCD_00479","JJJDFGFB_00934","PDACKNEK_02145","BILPJOLC_01221","HAJGLMEJ_00225","KOJKBHOL_03662","POCPDFCE_01887","KIGINCLF_00474","MCIBGAHP_00414","BIAKFFOC_04596"
"metC","","Cystathionine beta-lyase MetC",581,581,1,1,2740,NA,NA,"",1019,1187,1186,"CDDPGOFG_02446","KJAFDFOC_04089","MMJCEBPP_00480","DHLDAANJ_03277","KJPJOPGC_00481","ALBBHPCD_00480","JJJDFGFB_00933","PDACKNEK_02146","BILPJOLC_01222","HAJGLMEJ_00226","KOJKBHOL_03661","POCPDFCE_01888","KIGINCLF_00473","MCIBGAHP_00415","BIAKFFOC_04597"
"rhaS_2","","HTH-type transcriptional activator RhaS",581,581,1,1,2738,NA,NA,"",662,917,916,"CDDPGOFG_02444","KJAFDFOC_04087","MMJCEBPP_00482","DHLDAANJ_03275","KJPJOPGC_00483","ALBBHPCD_00482","JJJDFGFB_00931","PDACKNEK_02148","BILPJOLC_01224","HAJGLMEJ_00228","KOJKBHOL_03659","POCPDFCE_01890","KIGINCLF_00471","MCIBGAHP_00417","BIAKFFOC_04599"
"group_1323","","Solute-binding protein",581,581,1,1,2731,NA,NA,"",485,983,982,"CDDPGOFG_02437","KJAFDFOC_04403","MMJCEBPP_00489","DHLDAANJ_03926","KJPJOPGC_00490","ALBBHPCD_00489","JJJDFGFB_00924","PDACKNEK_02155","BILPJOLC_01231","HAJGLMEJ_00235","KOJKBHOL_03652","POCPDFCE_03118","KIGINCLF_00464","MCIBGAHP_00424","BIAKFFOC_04257"
"group_1324","rhaS_2","HTH-type transcriptional activator RhaS",581,581,1,1,2722,NA,NA,"",467,866,865,"CDDPGOFG_02431","KJAFDFOC_04397","MMJCEBPP_00495","DHLDAANJ_03932","KJPJOPGC_00496","ALBBHPCD_00495","JJJDFGFB_00918","PDACKNEK_02161","BILPJOLC_01237","HAJGLMEJ_00241","KOJKBHOL_03646","POCPDFCE_03112","KIGINCLF_00458","MCIBGAHP_00430","BIAKFFOC_04263"
"group_1325","","hypothetical protein",581,581,1,1,2715,NA,NA,"",419,581,580,"CDDPGOFG_02424","KJAFDFOC_04390","MMJCEBPP_00502","DHLDAANJ_03939","KJPJOPGC_00503","ALBBHPCD_00502","JJJDFGFB_00911","PDACKNEK_02168","BILPJOLC_01244","HAJGLMEJ_00248","KOJKBHOL_03639","POCPDFCE_03105","KIGINCLF_00451","MCIBGAHP_00437","BIAKFFOC_04270"
"cpdA","","3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA",581,581,1,1,2714,NA,NA,"",827,947,827,"CDDPGOFG_02423","KJAFDFOC_04389","MMJCEBPP_00503","DHLDAANJ_03940","KJPJOPGC_00504","ALBBHPCD_00503","JJJDFGFB_00910","PDACKNEK_02169","BILPJOLC_01245","HAJGLMEJ_00249","KOJKBHOL_03638","POCPDFCE_03104","KIGINCLF_00450","MCIBGAHP_00438","BIAKFFOC_04271"
"assT_1","","Arylsulfate sulfotransferase AssT",581,581,1,1,2705,NA,NA,"",1631,1796,1783,"CDDPGOFG_02414","KJAFDFOC_01229","MMJCEBPP_00512","DHLDAANJ_03871","KJPJOPGC_00513","ALBBHPCD_00512","JJJDFGFB_00901","PDACKNEK_02178","BILPJOLC_01254","HAJGLMEJ_00258","KOJKBHOL_03629","POCPDFCE_03856","KIGINCLF_00441","MCIBGAHP_00447","BIAKFFOC_01722"
"rpoD","","RNA polymerase sigma factor RpoD",581,581,1,1,2686,NA,NA,"",1370,1982,1980,"CDDPGOFG_02855","KJAFDFOC_01248","MMJCEBPP_00531","DHLDAANJ_03890","KJPJOPGC_00532","ALBBHPCD_00531","JJJDFGFB_00882","PDACKNEK_02197","BILPJOLC_01273","HAJGLMEJ_00277","KOJKBHOL_03610","POCPDFCE_04269","KIGINCLF_00422","MCIBGAHP_00466","BIAKFFOC_01703"
"yqjH","","NADPH-dependent ferric-chelate reductase",581,581,1,1,2684,NA,NA,"",419,767,765,"CDDPGOFG_02852","KJAFDFOC_01251","MMJCEBPP_00534","DHLDAANJ_03893","KJPJOPGC_00535","ALBBHPCD_00534","JJJDFGFB_00879","PDACKNEK_02200","BILPJOLC_01276","HAJGLMEJ_00280","KOJKBHOL_03607","POCPDFCE_04266","KIGINCLF_00419","MCIBGAHP_00469","BIAKFFOC_01700"
"yqjI","","Transcriptional regulator YqjI",581,581,1,1,2683,NA,NA,"",602,644,643,"CDDPGOFG_02851","KJAFDFOC_01252","MMJCEBPP_00535","DHLDAANJ_00402","KJPJOPGC_00536","ALBBHPCD_00535","JJJDFGFB_00878","PDACKNEK_02201","BILPJOLC_01277","HAJGLMEJ_00281","KOJKBHOL_03606","POCPDFCE_04554","KIGINCLF_00418","MCIBGAHP_00470","BIAKFFOC_01699"
