"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766433","SRR3037491","SRR8280066","SRR14766463","SRR11101205","SRR8280071","SRR14766430","SRR14766401","SRR14766385","SRR5350414","SRR2911779","SRR1514770","NDSU10","SRR11068404","SRR19317097"
"cho","","Excinuclease cho",581,581,1,1,5337,NA,NA,"",881,908,881,"JOCLDNKJ_01337","GJABAPEG_00187","FLNDLMAF_02509","GIMAHOAG_01519","GGECDONP_02018","KGBCLIJM_01275","GHDKDIHM_01705","PDDJGGLI_02724","HLFBFLHK_00608","ILNMAOIA_02499","OJHJBKHD_01645","PNDPEECJ_01259","PGKCJFEA_02409","NHHFDHOA_01236","OKIGJMAO_01470"
"astE","","Succinylglutamate desuccinylase",581,581,1,1,5340,NA,NA,"",326,968,966,"JOCLDNKJ_01334","GJABAPEG_00184","FLNDLMAF_02512","GIMAHOAG_01522","GGECDONP_02021","KGBCLIJM_01278","GHDKDIHM_01702","PDDJGGLI_02727","HLFBFLHK_00605","ILNMAOIA_02496","OJHJBKHD_01642","PNDPEECJ_01262","PGKCJFEA_02412","NHHFDHOA_01239","OKIGJMAO_01467"
"astB","","N-succinylarginine dihydrolase",581,581,1,1,5341,NA,NA,"",275,1343,1339,"JOCLDNKJ_01333","GJABAPEG_00183","FLNDLMAF_02513","GIMAHOAG_01523","GGECDONP_02022","KGBCLIJM_01279","GHDKDIHM_01701","PDDJGGLI_02728","HLFBFLHK_00604","ILNMAOIA_02495","OJHJBKHD_01641","PNDPEECJ_01263","PGKCJFEA_02413","NHHFDHOA_01240","OKIGJMAO_01466"
"astC","","Succinylornithine transaminase",581,581,1,1,5344,NA,NA,"",1178,1226,1225,"JOCLDNKJ_01330","GJABAPEG_00180","FLNDLMAF_02516","GIMAHOAG_01526","GGECDONP_02025","KGBCLIJM_01282","GHDKDIHM_01698","PDDJGGLI_02731","HLFBFLHK_00601","ILNMAOIA_02492","OJHJBKHD_01638","PNDPEECJ_01266","PGKCJFEA_01112","NHHFDHOA_01243","OKIGJMAO_01463"
"xthA","","Exodeoxyribonuclease III",581,581,1,1,5345,NA,NA,"",806,878,806,"JOCLDNKJ_01329","GJABAPEG_00179","FLNDLMAF_02517","GIMAHOAG_01527","GGECDONP_02026","KGBCLIJM_01283","GHDKDIHM_01697","PDDJGGLI_02732","HLFBFLHK_00600","ILNMAOIA_02491","OJHJBKHD_01637","PNDPEECJ_01267","PGKCJFEA_01113","NHHFDHOA_01244","OKIGJMAO_01462"
"gdhA_2","","NADP-specific glutamate dehydrogenase",581,581,1,1,5348,NA,NA,"",1250,1343,1342,"JOCLDNKJ_01326","GJABAPEG_00176","FLNDLMAF_02520","GIMAHOAG_01530","GGECDONP_02029","KGBCLIJM_01286","GHDKDIHM_01694","PDDJGGLI_02735","HLFBFLHK_00597","ILNMAOIA_02488","OJHJBKHD_01634","PNDPEECJ_01270","PGKCJFEA_01116","NHHFDHOA_01247","OKIGJMAO_01459"
"ydjE_2","","Inner membrane metabolite transport protein YdjE",581,581,1,1,5356,NA,NA,"",581,1358,1356,"JOCLDNKJ_01319","GJABAPEG_00169","FLNDLMAF_02527","GIMAHOAG_01537","GGECDONP_02036","KGBCLIJM_01293","GHDKDIHM_01687","PDDJGGLI_02742","HLFBFLHK_00590","ILNMAOIA_02481","OJHJBKHD_01627","PNDPEECJ_01277","PGKCJFEA_01123","NHHFDHOA_01254","OKIGJMAO_01452"
"mipA","","MltA-interacting protein",581,581,1,1,5370,NA,NA,"",647,746,745,"JOCLDNKJ_01305","GJABAPEG_00155","FLNDLMAF_02541","GIMAHOAG_01551","GGECDONP_02050","KGBCLIJM_01307","GHDKDIHM_01673","PDDJGGLI_02756","HLFBFLHK_00576","ILNMAOIA_02467","OJHJBKHD_01613","PNDPEECJ_01291","PGKCJFEA_01137","NHHFDHOA_01268","OKIGJMAO_01438"
"group_1242","","hypothetical protein",581,581,1,1,5400,NA,NA,"",1586,1634,1593,"JOCLDNKJ_02546","GJABAPEG_00125","FLNDLMAF_02571","GIMAHOAG_01581","GGECDONP_02080","KGBCLIJM_04404","GHDKDIHM_01643","PDDJGGLI_02786","HLFBFLHK_04171","ILNMAOIA_02456","OJHJBKHD_01583","PNDPEECJ_01321","PGKCJFEA_01167","NHHFDHOA_01298","OKIGJMAO_01408"
"yodB","","Cytochrome b561 ",581,581,1,1,5402,NA,NA,"",407,530,529,"JOCLDNKJ_02548","GJABAPEG_00123","FLNDLMAF_02573","GIMAHOAG_01583","GGECDONP_02082","KGBCLIJM_04402","GHDKDIHM_01641","PDDJGGLI_02788","HLFBFLHK_04173","ILNMAOIA_02454","OJHJBKHD_01581","PNDPEECJ_01323","PGKCJFEA_01169","NHHFDHOA_01300","OKIGJMAO_01406"
"ydcV_2","","Inner membrane ABC transporter permease protein YdcV",581,581,1,1,5433,NA,NA,"",404,779,778,"JOCLDNKJ_02577","GJABAPEG_00094","FLNDLMAF_02602","GIMAHOAG_01612","GGECDONP_03196","KGBCLIJM_02783","GHDKDIHM_01612","PDDJGGLI_02817","HLFBFLHK_01227","ILNMAOIA_03911","OJHJBKHD_01552","PNDPEECJ_04080","PGKCJFEA_01198","NHHFDHOA_01329","OKIGJMAO_01377"
"ndh","","NADH dehydrogenase",581,581,1,1,5445,NA,NA,"",1247,1304,1303,"JOCLDNKJ_02589","GJABAPEG_00082","FLNDLMAF_02614","GIMAHOAG_01624","GGECDONP_03184","KGBCLIJM_02771","GHDKDIHM_01600","PDDJGGLI_02829","HLFBFLHK_01215","ILNMAOIA_03899","OJHJBKHD_01540","PNDPEECJ_02956","PGKCJFEA_01210","NHHFDHOA_01341","OKIGJMAO_01365"
"plsX","","Phosphate acyltransferase",581,581,1,1,5465,NA,NA,"",839,1049,1048,"JOCLDNKJ_02608","GJABAPEG_00063","FLNDLMAF_02633","GIMAHOAG_01643","GGECDONP_03165","KGBCLIJM_02752","GHDKDIHM_01581","PDDJGGLI_02848","HLFBFLHK_01196","ILNMAOIA_03880","OJHJBKHD_01521","PNDPEECJ_02975","PGKCJFEA_01229","NHHFDHOA_01360","OKIGJMAO_01346"
"yceB","","putative lipoprotein YceB",581,581,1,1,5495,NA,NA,"",560,626,560,"JOCLDNKJ_02637","GJABAPEG_00034","FLNDLMAF_02662","GIMAHOAG_01672","GGECDONP_03136","KGBCLIJM_02723","GHDKDIHM_01552","PDDJGGLI_02877","HLFBFLHK_01167","ILNMAOIA_03851","OJHJBKHD_01492","PNDPEECJ_03004","PGKCJFEA_01258","NHHFDHOA_01389","OKIGJMAO_01317"
"yceJ","","Cytochrome b561 ",581,581,1,1,5501,NA,NA,"",539,572,571,"JOCLDNKJ_02643","GJABAPEG_00028","FLNDLMAF_02668","GIMAHOAG_01678","GGECDONP_03130","KGBCLIJM_02717","GHDKDIHM_01546","PDDJGGLI_02883","HLFBFLHK_01161","ILNMAOIA_03845","OJHJBKHD_01486","PNDPEECJ_03010","PGKCJFEA_01264","NHHFDHOA_01395","OKIGJMAO_01311"
"group_1253","","hypothetical protein",581,581,1,1,5503,NA,NA,"",290,1052,1050,"JOCLDNKJ_02645","GJABAPEG_00026","FLNDLMAF_02670","GIMAHOAG_01680","GGECDONP_03128","KGBCLIJM_02715","GHDKDIHM_01544","PDDJGGLI_02885","HLFBFLHK_01159","ILNMAOIA_03843","OJHJBKHD_01484","PNDPEECJ_03012","PGKCJFEA_01266","NHHFDHOA_01397","OKIGJMAO_01309"
"ycdZ","","Inner membrane protein YcdZ",581,581,1,1,5524,NA,NA,"",494,512,509,"JOCLDNKJ_02663","GJABAPEG_00008","FLNDLMAF_02688","GIMAHOAG_01698","GGECDONP_04656","KGBCLIJM_02697","GHDKDIHM_04629","PDDJGGLI_02903","HLFBFLHK_04463","ILNMAOIA_03825","OJHJBKHD_01466","PNDPEECJ_03030","PGKCJFEA_01284","NHHFDHOA_04649","OKIGJMAO_01291"
"grpE","","Protein GrpE",581,581,1,1,3026,NA,NA,"",590,782,781,"JOCLDNKJ_01063","GJABAPEG_00766","FLNDLMAF_00476","GIMAHOAG_00386","GGECDONP_01396","KGBCLIJM_04371","GHDKDIHM_04584","PDDJGGLI_00020","HLFBFLHK_04343","ILNMAOIA_01231","OJHJBKHD_02042","PNDPEECJ_03400","PGKCJFEA_02891","NHHFDHOA_02180","OKIGJMAO_04514"
"recN","","DNA repair protein RecN",581,581,1,1,3028,NA,NA,"",1592,1661,1660,"JOCLDNKJ_01061","GJABAPEG_00768","FLNDLMAF_00474","GIMAHOAG_00388","GGECDONP_01394","KGBCLIJM_04369","GHDKDIHM_04582","PDDJGGLI_00022","HLFBFLHK_04345","ILNMAOIA_01233","OJHJBKHD_02040","PNDPEECJ_03402","PGKCJFEA_02889","NHHFDHOA_02178","OKIGJMAO_04512"
"group_1259","","hypothetical protein",581,581,1,1,3057,NA,NA,"",497,578,577,"JOCLDNKJ_01039","GJABAPEG_00790","FLNDLMAF_00452","GIMAHOAG_00410","GGECDONP_01372","KGBCLIJM_01946","GHDKDIHM_01227","PDDJGGLI_00044","HLFBFLHK_03498","ILNMAOIA_01255","OJHJBKHD_02018","PNDPEECJ_03424","PGKCJFEA_02867","NHHFDHOA_02156","OKIGJMAO_02920"
"group_1260","","hypothetical protein",581,581,1,1,3070,NA,NA,"",896,1058,1057,"JOCLDNKJ_01028","GJABAPEG_00801","FLNDLMAF_00441","GIMAHOAG_00421","GGECDONP_01361","KGBCLIJM_01935","GHDKDIHM_01238","PDDJGGLI_00055","HLFBFLHK_03487","ILNMAOIA_01266","OJHJBKHD_02007","PNDPEECJ_03435","PGKCJFEA_02856","NHHFDHOA_02145","OKIGJMAO_02909"
"group_1261","","hypothetical protein",581,581,1,1,3072,NA,NA,"",311,1766,1763,"JOCLDNKJ_01026","GJABAPEG_00803","FLNDLMAF_00439","GIMAHOAG_00423","GGECDONP_01359","KGBCLIJM_01933","GHDKDIHM_01240","PDDJGGLI_00057","HLFBFLHK_03485","ILNMAOIA_01268","OJHJBKHD_02005","PNDPEECJ_03437","PGKCJFEA_02854","NHHFDHOA_02143","OKIGJMAO_02907"
"xerC_1","","Tyrosine recombinase XerC",581,581,1,1,3091,NA,NA,"",899,1025,1024,"JOCLDNKJ_01009","GJABAPEG_00820","FLNDLMAF_00422","GIMAHOAG_00440","GGECDONP_01342","KGBCLIJM_01916","GHDKDIHM_01257","PDDJGGLI_00074","HLFBFLHK_02299","ILNMAOIA_01285","OJHJBKHD_01988","PNDPEECJ_00840","PGKCJFEA_04731","NHHFDHOA_02126","OKIGJMAO_02890"
"group_1267","","hypothetical protein",581,581,1,1,3107,NA,NA,"",797,896,895,"JOCLDNKJ_00995","GJABAPEG_00834","FLNDLMAF_00408","GIMAHOAG_00454","GGECDONP_01328","KGBCLIJM_01901","GHDKDIHM_01271","PDDJGGLI_00088","HLFBFLHK_02285","ILNMAOIA_01299","OJHJBKHD_01974","PNDPEECJ_00854","PGKCJFEA_03390","NHHFDHOA_02112","OKIGJMAO_02876"
"hoxN","","High-affinity nickel transport protein",581,581,1,1,3109,NA,NA,"",710,1013,1011,"JOCLDNKJ_00993","GJABAPEG_00836","FLNDLMAF_00406","GIMAHOAG_00456","GGECDONP_01326","KGBCLIJM_01899","GHDKDIHM_01273","PDDJGGLI_00090","HLFBFLHK_02283","ILNMAOIA_01301","OJHJBKHD_01972","PNDPEECJ_00856","PGKCJFEA_03392","NHHFDHOA_02110","OKIGJMAO_02874"
"tctD","","Transcriptional regulatory protein tctD",581,581,1,1,3111,NA,NA,"",665,674,673,"JOCLDNKJ_00991","GJABAPEG_00838","FLNDLMAF_00404","GIMAHOAG_00458","GGECDONP_01324","KGBCLIJM_01897","GHDKDIHM_01275","PDDJGGLI_00092","HLFBFLHK_02281","ILNMAOIA_01303","OJHJBKHD_01970","PNDPEECJ_00858","PGKCJFEA_03394","NHHFDHOA_02108","OKIGJMAO_02872"
"glaR","","HTH-type transcriptional repressor GlaR",581,581,1,1,3125,NA,NA,"",470,677,676,"JOCLDNKJ_00980","GJABAPEG_00849","FLNDLMAF_00393","GIMAHOAG_00469","GGECDONP_01313","KGBCLIJM_01886","GHDKDIHM_01286","PDDJGGLI_00103","HLFBFLHK_02270","ILNMAOIA_01314","OJHJBKHD_01959","PNDPEECJ_00869","PGKCJFEA_03405","NHHFDHOA_02097","OKIGJMAO_02861"
"ygaV","","putative HTH-type transcriptional regulator YgaV",581,581,1,1,3128,NA,NA,"",206,299,298,"JOCLDNKJ_00977","GJABAPEG_00852","FLNDLMAF_00390","GIMAHOAG_00472","GGECDONP_01310","KGBCLIJM_01883","GHDKDIHM_01289","PDDJGGLI_00106","HLFBFLHK_02267","ILNMAOIA_01317","OJHJBKHD_01956","PNDPEECJ_00872","PGKCJFEA_03408","NHHFDHOA_02094","OKIGJMAO_02858"
"group_1272","","hypothetical protein",581,581,1,1,3133,NA,NA,"",350,371,350,"JOCLDNKJ_00972","GJABAPEG_00857","FLNDLMAF_00385","GIMAHOAG_00477","GGECDONP_01305","KGBCLIJM_01878","GHDKDIHM_01294","PDDJGGLI_00111","HLFBFLHK_02262","ILNMAOIA_01322","OJHJBKHD_01951","PNDPEECJ_00877","PGKCJFEA_03413","NHHFDHOA_02089","OKIGJMAO_02853"
"ygaM","","putative protein YgaM",581,581,1,1,3134,NA,NA,"",260,326,325,"JOCLDNKJ_00971","GJABAPEG_00858","FLNDLMAF_00384","GIMAHOAG_00478","GGECDONP_01304","KGBCLIJM_01877","GHDKDIHM_01295","PDDJGGLI_00112","HLFBFLHK_02261","ILNMAOIA_01323","OJHJBKHD_01950","PNDPEECJ_00878","PGKCJFEA_03414","NHHFDHOA_02088","OKIGJMAO_02852"
"gabR_1","","HTH-type transcriptional regulatory protein GabR",581,581,1,1,3135,NA,NA,"",479,1334,1332,"JOCLDNKJ_00970","GJABAPEG_00859","FLNDLMAF_00383","GIMAHOAG_00479","GGECDONP_01303","KGBCLIJM_01876","GHDKDIHM_01296","PDDJGGLI_00113","HLFBFLHK_02260","ILNMAOIA_01324","OJHJBKHD_01949","PNDPEECJ_00879","PGKCJFEA_03415","NHHFDHOA_02087","OKIGJMAO_02851"
"group_1275","","hypothetical protein",581,581,1,1,3136,NA,NA,"",275,431,430,"JOCLDNKJ_00969","GJABAPEG_00860","FLNDLMAF_00382","GIMAHOAG_00480","GGECDONP_01302","KGBCLIJM_01875","GHDKDIHM_01297","PDDJGGLI_00114","HLFBFLHK_02259","ILNMAOIA_01325","OJHJBKHD_01948","PNDPEECJ_00880","PGKCJFEA_03416","NHHFDHOA_02086","OKIGJMAO_02850"
"nrdE","","Ribonucleoside-diphosphate reductase 2 subunit alpha",581,581,1,1,3139,NA,NA,"",1622,2117,2116,"JOCLDNKJ_00966","GJABAPEG_00863","FLNDLMAF_00379","GIMAHOAG_00483","GGECDONP_01299","KGBCLIJM_01872","GHDKDIHM_01300","PDDJGGLI_00117","HLFBFLHK_02256","ILNMAOIA_01328","OJHJBKHD_01945","PNDPEECJ_00883","PGKCJFEA_03419","NHHFDHOA_02083","OKIGJMAO_02847"
"proV","","Glycine betaine/proline betaine transport system ATP-binding protein ProV",581,581,1,1,3141,NA,NA,"",1094,1202,1201,"JOCLDNKJ_00964","GJABAPEG_00865","FLNDLMAF_00377","GIMAHOAG_00485","GGECDONP_01297","KGBCLIJM_01870","GHDKDIHM_01302","PDDJGGLI_00119","HLFBFLHK_02254","ILNMAOIA_01330","OJHJBKHD_01943","PNDPEECJ_00885","PGKCJFEA_03421","NHHFDHOA_02081","OKIGJMAO_02845"
"group_1278","","hypothetical protein",581,581,1,1,3148,NA,NA,"",491,1370,1368,"JOCLDNKJ_00957","GJABAPEG_00872","FLNDLMAF_00370","GIMAHOAG_00492","GGECDONP_01290","KGBCLIJM_01863","GHDKDIHM_01309","PDDJGGLI_00126","HLFBFLHK_02247","ILNMAOIA_01337","OJHJBKHD_01936","PNDPEECJ_00892","PGKCJFEA_03428","NHHFDHOA_02074","OKIGJMAO_02838"
"yqaB","","Fructose-1-phosphate phosphatase YqaB",581,581,1,1,3152,NA,NA,"",554,566,565,"JOCLDNKJ_00953","GJABAPEG_00876","FLNDLMAF_00366","GIMAHOAG_00496","GGECDONP_01286","KGBCLIJM_01859","GHDKDIHM_01313","PDDJGGLI_00130","HLFBFLHK_03192","ILNMAOIA_01341","OJHJBKHD_01932","PNDPEECJ_00896","PGKCJFEA_03432","NHHFDHOA_02070","OKIGJMAO_03976"
"cysC","","Adenylyl-sulfate kinase",581,581,1,1,2982,NA,NA,"",422,605,604,"JOCLDNKJ_00841","GJABAPEG_00988","FLNDLMAF_00254","GIMAHOAG_00608","GGECDONP_01174","KGBCLIJM_00270","GHDKDIHM_01425","PDDJGGLI_00242","HLFBFLHK_02093","ILNMAOIA_01453","OJHJBKHD_01820","PNDPEECJ_01008","PGKCJFEA_02418","NHHFDHOA_01958","OKIGJMAO_03170"
"group_1294","","hypothetical protein",581,581,1,1,2969,NA,NA,"",191,356,355,"JOCLDNKJ_00830","GJABAPEG_00999","FLNDLMAF_00243","GIMAHOAG_00619","GGECDONP_01163","KGBCLIJM_00259","GHDKDIHM_01436","PDDJGGLI_00253","HLFBFLHK_02104","ILNMAOIA_01464","OJHJBKHD_01809","PNDPEECJ_01019","PGKCJFEA_02429","NHHFDHOA_01947","OKIGJMAO_03181"
"queD","","6-carboxy-5,6,7,8-tetrahydropterin synthase",581,581,1,1,2963,NA,NA,"",260,362,361,"JOCLDNKJ_00824","GJABAPEG_01005","FLNDLMAF_00237","GIMAHOAG_00625","GGECDONP_01157","KGBCLIJM_00253","GHDKDIHM_01442","PDDJGGLI_00259","HLFBFLHK_04406","ILNMAOIA_01470","OJHJBKHD_01803","PNDPEECJ_04437","PGKCJFEA_02435","NHHFDHOA_01941","OKIGJMAO_03187"
"yfcS_1","","putative fimbrial chaperone YfcS",581,581,1,1,2955,NA,NA,"",329,773,772,"JOCLDNKJ_00816","GJABAPEG_01013","FLNDLMAF_00229","GIMAHOAG_00633","GGECDONP_02909","KGBCLIJM_00245","GHDKDIHM_01450","PDDJGGLI_00267","HLFBFLHK_01246","ILNMAOIA_01478","OJHJBKHD_02306","PNDPEECJ_02342","PGKCJFEA_02443","NHHFDHOA_04514","OKIGJMAO_01822"
"garK_2","","Glycerate 2-kinase",581,581,1,1,2947,NA,NA,"",806,1142,1140,"JOCLDNKJ_03529","GJABAPEG_01021","FLNDLMAF_00221","GIMAHOAG_00641","GGECDONP_02901","KGBCLIJM_00237","GHDKDIHM_01458","PDDJGGLI_00275","HLFBFLHK_01254","ILNMAOIA_01486","OJHJBKHD_02298","PNDPEECJ_02350","PGKCJFEA_02451","NHHFDHOA_04506","OKIGJMAO_01830"
"gudD","","Glucarate dehydratase",581,581,1,1,2946,NA,NA,"",386,1340,1336,"JOCLDNKJ_03530","GJABAPEG_01022","FLNDLMAF_00220","GIMAHOAG_00642","GGECDONP_02900","KGBCLIJM_00236","GHDKDIHM_01459","PDDJGGLI_00276","HLFBFLHK_01255","ILNMAOIA_01487","OJHJBKHD_02297","PNDPEECJ_02351","PGKCJFEA_02452","NHHFDHOA_04505","OKIGJMAO_01831"
"fucI","","L-fucose isomerase",581,581,1,1,2930,NA,NA,"",1718,1775,1774,"JOCLDNKJ_03546","GJABAPEG_01038","FLNDLMAF_00204","GIMAHOAG_00658","GGECDONP_02884","KGBCLIJM_00220","GHDKDIHM_01475","PDDJGGLI_00292","HLFBFLHK_01271","ILNMAOIA_01503","OJHJBKHD_02281","PNDPEECJ_02367","PGKCJFEA_02468","NHHFDHOA_04091","OKIGJMAO_01847"
"csdA","","Cysteine desulfurase CsdA",581,581,1,1,2921,NA,NA,"",1205,1301,1205,"JOCLDNKJ_03555","GJABAPEG_01047","FLNDLMAF_00195","GIMAHOAG_00667","GGECDONP_02874","KGBCLIJM_00211","GHDKDIHM_01484","PDDJGGLI_00301","HLFBFLHK_01280","ILNMAOIA_01512","OJHJBKHD_02272","PNDPEECJ_02376","PGKCJFEA_02477","NHHFDHOA_04082","OKIGJMAO_01856"
"csdE","","Sulfur acceptor protein CsdE",581,581,1,1,2920,NA,NA,"",335,443,442,"JOCLDNKJ_03556","GJABAPEG_01048","FLNDLMAF_00194","GIMAHOAG_00668","GGECDONP_02873","KGBCLIJM_00210","GHDKDIHM_01485","PDDJGGLI_00302","HLFBFLHK_01281","ILNMAOIA_01513","OJHJBKHD_02271","PNDPEECJ_02377","PGKCJFEA_02478","NHHFDHOA_04081","OKIGJMAO_01857"
"amiC","","N-acetylmuramoyl-L-alanine amidase AmiC",581,581,1,1,2916,NA,NA,"",1139,1253,1252,"JOCLDNKJ_03562","GJABAPEG_01054","FLNDLMAF_00188","GIMAHOAG_00674","GGECDONP_02867","KGBCLIJM_00204","GHDKDIHM_01491","PDDJGGLI_00308","HLFBFLHK_01287","ILNMAOIA_01519","OJHJBKHD_02265","PNDPEECJ_02383","PGKCJFEA_02484","NHHFDHOA_04075","OKIGJMAO_01863"
"ptsP","","Phosphoenolpyruvate-dependent phosphotransferase system",581,581,1,1,2904,NA,NA,"",2228,2246,2245,"JOCLDNKJ_03574","GJABAPEG_01066","FLNDLMAF_00176","GIMAHOAG_00686","GGECDONP_02855","KGBCLIJM_00192","GHDKDIHM_01503","PDDJGGLI_00320","HLFBFLHK_01299","ILNMAOIA_01531","OJHJBKHD_02253","PNDPEECJ_02395","PGKCJFEA_04286","NHHFDHOA_04063","OKIGJMAO_01875"
"allS_1","","HTH-type transcriptional activator AllS",581,581,1,1,2887,NA,NA,"",617,863,862,"JOCLDNKJ_03591","GJABAPEG_01083","FLNDLMAF_00159","GIMAHOAG_00703","GGECDONP_02838","KGBCLIJM_00175","GHDKDIHM_01520","PDDJGGLI_00337","HLFBFLHK_01316","ILNMAOIA_01548","OJHJBKHD_02236","PNDPEECJ_02412","PGKCJFEA_04269","NHHFDHOA_04046","OKIGJMAO_01892"
"yqeG","","Inner membrane transport protein YqeG",581,581,1,1,2885,NA,NA,"",497,1229,1227,"JOCLDNKJ_03593","GJABAPEG_01085","FLNDLMAF_00157","GIMAHOAG_00705","GGECDONP_02836","KGBCLIJM_00173","GHDKDIHM_01522","PDDJGGLI_00339","HLFBFLHK_01318","ILNMAOIA_01550","OJHJBKHD_02234","PNDPEECJ_02414","PGKCJFEA_04267","NHHFDHOA_04044","OKIGJMAO_01894"
"group_1319","","hypothetical protein",581,581,1,1,2741,NA,NA,"",137,140,137,"JOCLDNKJ_03893","GJABAPEG_01225","FLNDLMAF_00017","GIMAHOAG_01176","GGECDONP_01523","KGBCLIJM_00033","GHDKDIHM_02388","PDDJGGLI_00479","HLFBFLHK_02958","ILNMAOIA_01961","OJHJBKHD_02094","PNDPEECJ_02332","PGKCJFEA_00750","NHHFDHOA_03352","OKIGJMAO_03552"
"metC","","Cystathionine beta-lyase MetC",581,581,1,1,2740,NA,NA,"",1019,1187,1186,"JOCLDNKJ_03892","GJABAPEG_01226","FLNDLMAF_00016","GIMAHOAG_01177","GGECDONP_01524","KGBCLIJM_00032","GHDKDIHM_02389","PDDJGGLI_00480","HLFBFLHK_02959","ILNMAOIA_01962","OJHJBKHD_02093","PNDPEECJ_02333","PGKCJFEA_00751","NHHFDHOA_03353","OKIGJMAO_03551"
"rhaS_2","","HTH-type transcriptional activator RhaS",581,581,1,1,2738,NA,NA,"",662,917,916,"JOCLDNKJ_03890","GJABAPEG_01228","FLNDLMAF_00014","GIMAHOAG_01179","GGECDONP_01526","KGBCLIJM_00030","GHDKDIHM_02391","PDDJGGLI_00482","HLFBFLHK_02961","ILNMAOIA_01964","OJHJBKHD_02091","PNDPEECJ_02335","PGKCJFEA_00753","NHHFDHOA_03355","OKIGJMAO_03549"
"group_1323","","Solute-binding protein",581,581,1,1,2731,NA,NA,"",485,983,982,"JOCLDNKJ_03883","GJABAPEG_01235","FLNDLMAF_00007","GIMAHOAG_01186","GGECDONP_01533","KGBCLIJM_00023","GHDKDIHM_02398","PDDJGGLI_00489","HLFBFLHK_02968","ILNMAOIA_01971","OJHJBKHD_02084","PNDPEECJ_04224","PGKCJFEA_00760","NHHFDHOA_03362","OKIGJMAO_03542"
"group_1324","rhaS_2","HTH-type transcriptional activator RhaS",581,581,1,1,2722,NA,NA,"",467,866,865,"JOCLDNKJ_03877","GJABAPEG_01241","FLNDLMAF_00001","GIMAHOAG_01192","GGECDONP_01539","KGBCLIJM_00017","GHDKDIHM_02404","PDDJGGLI_00495","HLFBFLHK_02974","ILNMAOIA_01977","OJHJBKHD_02078","PNDPEECJ_04230","PGKCJFEA_00766","NHHFDHOA_03368","OKIGJMAO_03536"
"group_1325","","hypothetical protein",581,581,1,1,2715,NA,NA,"",419,581,580,"JOCLDNKJ_03870","GJABAPEG_01248","FLNDLMAF_03902","GIMAHOAG_01199","GGECDONP_01546","KGBCLIJM_00010","GHDKDIHM_02411","PDDJGGLI_00502","HLFBFLHK_02981","ILNMAOIA_01984","OJHJBKHD_02071","PNDPEECJ_04237","PGKCJFEA_00773","NHHFDHOA_03375","OKIGJMAO_03529"
"cpdA","","3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA",581,581,1,1,2714,NA,NA,"",827,947,827,"JOCLDNKJ_03869","GJABAPEG_01249","FLNDLMAF_03901","GIMAHOAG_01200","GGECDONP_01547","KGBCLIJM_00009","GHDKDIHM_02412","PDDJGGLI_00503","HLFBFLHK_02982","ILNMAOIA_01985","OJHJBKHD_02070","PNDPEECJ_04238","PGKCJFEA_00774","NHHFDHOA_03376","OKIGJMAO_03528"
"assT_1","","Arylsulfate sulfotransferase AssT",581,581,1,1,2705,NA,NA,"",1631,1796,1783,"JOCLDNKJ_01952","GJABAPEG_01258","FLNDLMAF_03892","GIMAHOAG_01209","GGECDONP_01556","KGBCLIJM_04323","GHDKDIHM_02421","PDDJGGLI_00512","HLFBFLHK_03901","ILNMAOIA_01994","OJHJBKHD_03216","PNDPEECJ_01176","PGKCJFEA_00783","NHHFDHOA_02945","OKIGJMAO_03519"
"rpoD","","RNA polymerase sigma factor RpoD",581,581,1,1,2686,NA,NA,"",1370,1982,1980,"JOCLDNKJ_01971","GJABAPEG_01277","FLNDLMAF_03873","GIMAHOAG_01228","GGECDONP_01575","KGBCLIJM_04304","GHDKDIHM_02440","PDDJGGLI_00531","HLFBFLHK_03920","ILNMAOIA_02013","OJHJBKHD_03197","PNDPEECJ_01157","PGKCJFEA_00802","NHHFDHOA_02964","OKIGJMAO_03500"
"yqjH","","NADPH-dependent ferric-chelate reductase",581,581,1,1,2684,NA,NA,"",419,767,765,"JOCLDNKJ_01974","GJABAPEG_01280","FLNDLMAF_03870","GIMAHOAG_01231","GGECDONP_01578","KGBCLIJM_04301","GHDKDIHM_02443","PDDJGGLI_00534","HLFBFLHK_03923","ILNMAOIA_02016","OJHJBKHD_03194","PNDPEECJ_01154","PGKCJFEA_00805","NHHFDHOA_02967","OKIGJMAO_03497"
"yqjI","","Transcriptional regulator YqjI",581,581,1,1,2683,NA,NA,"",602,644,643,"JOCLDNKJ_01975","GJABAPEG_01281","FLNDLMAF_03869","GIMAHOAG_01232","GGECDONP_01579","KGBCLIJM_04300","GHDKDIHM_02444","PDDJGGLI_00535","HLFBFLHK_03924","ILNMAOIA_02017","OJHJBKHD_03193","PNDPEECJ_01153","PGKCJFEA_00806","NHHFDHOA_02968","OKIGJMAO_03496"
